,phi,wsh,-4.06,wsh,phi,2,,5-4
,,,,,,,,
3-1-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,wsh,bos,-13.24,bos,wsh,5,,4-2
,cgy,edm,1.0,edm,cgy,1,,2-1
,car,la,-3.87,la,la,,2,1-3
,pit,chi,4.38,pit,chi,2,,1-5
,fla,cbj,-16.92,cbj,cbj,,6,3-6
,tb,dal,-0.94,dal,tb,1,,4-2
,tor,mtl,-3.36,mtl,mtl,,2,3-4
,wpg,nsh,-0.59,nsh,wpg,1,,3-1
,nj,nyi,6.31,nj,nj,,3,6-1
,nyr,phi,6.35,nyr,phi,3,,2-4
,,,,,,,,
2-28-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,stl,ana,-6.71,ana,ana,,3,0-1
,ari,col,-6.86,col,col,,3,2-4
,sj,buf,8.22,sj,buf,3,,2-4
,min,van,7.42,min,min,,3,2-1
,,,,,,,,
2-27-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,wpg,-6.58,wpg,wpg,,3,2-3
,la,cgy,0.79,cgy,la,1,,2-0
,car,dal,-8.05,dal,dal,,3,1-4
,chi,nyr,-2.11,nyr,nyr,,1,1-2
,cbj,nj,6.06,cbj,nj,3,,2-5
,det,ott,5.44,det,det,,2,6-1
,min,edm,4.96,min,min,,2,3-0
,wsh,fla,2.74,fla,wsh,1,,5-4
,mtl,pit,-13.32,pit,mtl,5,,6-5
,tb,nsh,5.17,tb,nsh,2,,2-3
,tor,nyi,11.99,tor,nyi,4,,4-5
,sj,phi,3.7,sj,sj,,2,7-3
,,,,,,,,
2-26-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,buf,20.2,bos,buf,7,,4-5
,la,col,-11.79,col,la,4,,6-4
,det,mtl,-3.32,mtl,det,2,,2-1
,stl,van,10.43,stl,van,4,,0-1
,,,,,,,,
2-25-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,car,buf,16.48,car,buf,6,,2-3
,,,,,,,,
2-8-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,nsh,10.72,ana,ana,,4,5-2
,ari,dal,-6.0,dal,dal,,3,1-2
,ott,bos,-14.77,bos,bos,,5,2-7
,cgy,phi,-5.72,phi,phi,,2,1-2
,mtl,car,-3.3,car,mtl,2,,4-1
,col,nyi,9.75,col,col,,4,5-2
,det,tb,-4.34,tb,tb,,2,2-4
,nj,wsh,-1.06,wsh,wsh,,1,0-3
,wpg,stl,-9.88,stl,stl,,4,3-4
,van,tor,-1.15,tor,tor,,1,1-3
,,,,,,,,
2-7-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,ari,7.05,chi,ari,3,,0-2
,fla,car,-7.57,car,car,,3,1-5
,cbj,sj,0.05,sj,sj,,1,2-3
,edm,nj,-4.38,nj,nj,,2,1-2
,nyr,pit,-9.6,pit,nyr,4,,4-3
,,,,,,,,
2-6-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,stl,2.89,stl,stl,,1,2-3
,buf,ott,-11.7,ott,ott,,4,2-3
,cgy,nyi,-2.86,nyi,cgy,1,,4-2
,col,phi,5.29,col,phi,2,,1-3
,cbj,la,7.9,cbj,la,3,,1-2
,det,fla,3.32,det,det,,2,3-1
,edm,nyr,-13.2,nyr,edm,5,,2-1
,nsh,min,-7.88,min,min,,3,2-3
,van,mtl,-4.88,mtl,mtl,,2,2-5
,tor,tb,-4.24,tb,tor,2,,4-1
,wpg,wsh,2.89,wsh,wsh,,1,2-4
,,,,,,,,
2-5-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,ana,-7.2,ana,chi,3,,2-0
,pit,buf,20.84,pit,pit,,7,5-1
,dal,sj,-7.6,sj,sj,,3,1-2
,,,,,,,,
2-4-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,dal,ari,-4.69,ari,dal,2,,3-1
,van,bos,-13.53,bos,bos,,5,1-3
,cgy,mtl,1.83,mtl,mtl,,1,0-2
,wpg,car,5.3,wpg,wpg,,2,2-1
,col,nyr,6.53,col,nyr,3,,1-5
,tor,fla,9.1,tor,fla,4,,1-4
,tb,min,0.43,min,min,,1,1-2
,nyi,wsh,-5.27,wsh,nyi,2,,1-0
,ott,stl,-11.1,stl,ott,4,,5-4
,,,,,,,,
2-3-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,cbj,ana,-6.83,ana,cbj,3,,4-2
,edm,buf,-5.27,buf,edm,2,,3-2
,chi,la,6.24,chi,chi,,3,5-3
,col,nj,8.56,col,col,,3,2-1
,van,det,-1.89,det,det,,1,0-2
,ott,pit,-12.46,pit,pit,,5,1-2
,phi,sj,-20.75,sj,phi,7,,5-2
,,,,,,,,
2-2-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,det,wsh,1.6,wsh,wsh,,1,5-6
,wpg,mtl,-3.41,mtl,wpg,2,,2-1
,,,,,,,,
2-1-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,dal,ana,-14.41,ana,dal,5,,2-0
,pit,ari,11.66,pit,ari,4,,1-3
,edm,bos,-26.58,bos,bos,,9,0-4
,buf,col,-19.65,col,col,,7,1-7
,min,cgy,3.95,min,cgy,2,,3-4
,chi,sj,-4.55,sj,sj,,2,1-2
,fla,cbj,-16.08,cbj,cbj,,6,1-4
,phi,la,-3.68,la,phi,2,,2-0
,tb,mtl,4.7,tb,tb,,2,2-1
,nsh,stl,-12.42,stl,stl,,5,3-4
,ott,tor,-11.75,tor,tor,,4,3-6
,,,,,,,,
4-1-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,dal,5.31,ana,ana,,2,4-0
,cgy,edm,-7.9,edm,edm,,3,1-4
,car,mtl,-10.42,mtl,mtl,,4,1-4
,nsh,chi,-14.1,chi,chi,,5,2-3
,col,det,-11.59,det,det,,4,2-3
,stl,min,-7.21,min,stl,3,,4-1
,nyi,nj,1.15,nj,nyi,1,,3-1
,wpg,nyr,5.35,wpg,nyr,2,,2-4
,van,sj,-2.65,sj,sj,,1,2-3
,,,,,,,,
3-31-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
