Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won
3-21-2015,utah-jazz,golden-state-warriors,-84.16%,531,-531,366,-476,165,55,$100,$21.008403361344538,$121.00840336134453,$100,$21.008403361344538,$121.00840336134453,,,,$100,$21.008403361344538,$121.00840336134453
3-21-2015,phoenix-suns,houston-rockets,-72.56%,264,-264,279,-344,15,80,$100,$279.0,$379.0,,,,,,,,,
3-21-2015,portland-trail-blazers,memphis-grizzlies,-70.43%,238,-238,133,-156,105,82,$100,$64.1025641025641,$164.1025641025641,$100,$64.1025641025641,$164.1025641025641,,,,$100,$64.1025641025641,$164.1025641025641
,,,,,,,,,,$500,$579.1109674639088,115.82219349278175%,$300,$-14.88903253609135,-4.963010845363783%,$0,$0,0%,$400,$300.11096746390865,75.02774186597716%
,,,,,,,,,,,,,,,,,,,,,,,,
3-22-2015,san-antonio-spurs,atlanta-hawks,-56.6%,130,-130,106,-125,24,5,$100,$80.0,$0,$100,$80.0,$0,,,,,,
3-22-2015,detroit-pistons,boston-celtics,-76.83%,332,-332,189,-227,143,105,$100,$44.052863436123346,$0,$100,$44.052863436123346,$0,,,,$100,$44.052863436123346,$0
3-22-2015,charlotte-hornets,minnesota-timberwolves,67.07%,-204,204,-204,174,0,30,,,,,,,,,,,,
3-22-2015,cleveland-cavaliers,milwaukee-bucks,69.28%,-226,226,-357,287,131,61,$100,$287.0,$0,,,,,,,$100,$287.0,$0
3-22-2015,dallas-mavericks,phoenix-suns,57.43%,-135,135,-192,164,57,29,$100,$164.0,$264.0,,,,,,,,,
3-22-2015,denver-nuggets,orlando-magic,50.95%,-104,104,-112,-104,8,8,,,,,,,,,,,,
3-22-2015,new-orleans-pelicans,los-angeles-clippers,-69.33%,226,-226,398,-500,172,74,$100,$398.0,$0,,,,,,,$100,$398.0,$0
3-22-2015,philadelphia-76ers,los-angeles-lakers,-61.24%,158,-158,165,-196,7,38,$100,$165.0,$0,,,,,,,,,
3-22-2015,miami-heat,oklahoma-city-thunder,-75.06%,301,-301,147,-172,154,129,$100,$58.139534883720934,$158.13953488372093,$100,$58.139534883720934,$158.13953488372093,,,,$100,$58.139534883720934,$158.13953488372093
3-22-2015,new-york-knicks,toronto-raptors,-86.04%,616,-616,746,-1111,130,295,$100,$746.0,$0,,,,,,,$100,$746.0,$0
3-22-2015,washington-wizards,sacramento-kings,71.07%,-246,246,-166,143,80,103,$100,$60.24096385542169,$0,$100,$60.24096385542169,$0,,,,$100,$60.24096385542169,$0
,,,,,,,,,,$900,$-477.8604651162791,-53.09560723514212%,$400,$-241.86046511627907,-60.46511627906976%,$0,$0,0%,$600,$-441.8604651162791,-73.64341085271319%
,,,,,,,,,,,,,,,,,,,,,,,,
3-23-2015,boston-celtics,brooklyn-nets,51.08%,-104,104,183,-217,87,121,$100,$183.0,$283.0,$100,$183.0,$283.0,$100,$183.0,$283.0,$100,$183.0,$283.0
3-23-2015,charlotte-hornets,chicago-bulls,-64.96%,185,-185,252,-303,67,118,$100,$252.0,$0,,,,,,,$100,$252.0,$0
3-23-2015,washington-wizards,golden-state-warriors,-86.91%,664,-664,555,-769,109,105,,,,,,,,,,,,
3-23-2015,houston-rockets,indiana-pacers,54.36%,-119,119,-117,100,2,19,$100,$85.47008547008548,$185.47008547008548,$100,$85.47008547008548,$185.47008547008548,,,,,,
3-23-2015,memphis-grizzlies,new-york-knicks,85.16%,-574,574,-1666,1040,892,266,$100,$1040.0,$0,,,,,,,$100,$1040.0,$0
3-23-2015,minnesota-timberwolves,utah-jazz,-77.09%,336,-336,411,-526,75,190,$100,$411.00000000000006,$511.00000000000006,,,,,,,$100,$411.00000000000006,$511.00000000000006
,,,,,,,,,,$500,$479.47008547008545,95.89401709401709%,$200,$268.47008547008545,134.23504273504273%,$100,$183.0,183.0%,$400,$394.0,98.5%
,,,,,,,,,,,,,,,,,,,,,,,,
3-24-2015,san-antonio-spurs,dallas-mavericks,53.85%,-117,117,-158,138,41,21,$100,$138.0,$238.0,,,,,,,,,
3-24-2015,toronto-raptors,detroit-pistons,66.71%,-200,200,-172,147,28,53,$100,$58.139534883720934,$0,$100,$58.139534883720934,$0,,,,,,
3-24-2015,golden-state-warriors,portland-trail-blazers,66.71%,-200,200,-294,241,94,41,$100,$241.0,$0,,,,,,,,,
3-24-2015,los-angeles-lakers,oklahoma-city-thunder,-86.91%,664,-664,433,-555,31,109,$100,$18.01801801801802,$118.01801801801801,$100,$18.01801801801802,$118.01801801801801,,,,$100,$18.01801801801802,$118.01801801801801
3-24-2015,miami-heat,milwaukee-bucks,-64.04%,178,-178,-129,110,107,88,$100,$110.00000000000001,$210.0,$100,$110.00000000000001,$210.0,$100,$110.00000000000001,$210.0,$100,$110.00000000000001,$210.0
3-24-2015,philadelphia-76ers,sacramento-kings,-72.03%,258,-258,340,-434,82,176,$100,$340.0,$0,,,,,,,$100,$340.0,$0
,,,,,,,,,,$600,$-33.98198198198202,-5.6636636636636695%,$300,$28.018018018017983,9.339339339339329%,$100,$110.0,110.00000000000001%,$300,$28.018018018017983,9.339339339339329%
,,,,,,,,,,,,,,,,,,,,,,,,
3-25-2015,atlanta-hawks,orlando-magic,82.96%,-487,487,-454,354,33,133,$100,$22.026431718061673,$122.02643171806167,$100,$22.026431718061673,$122.02643171806167,,,,,,
3-25-2015,miami-heat,boston-celtics,-65.38%,189,-189,305,-370,116,181,$100,$305.0,$405.0,,,,,,,$100,$305.0,$405.0
3-25-2015,brooklyn-nets,charlotte-hornets,-53.53%,115,-115,135,-156,20,41,$100,$135.0,$235.0,,,,,,,,,
3-25-2015,chicago-bulls,toronto-raptors,-59.93%,150,-150,-151,129,101,79,$100,$129.0,$0,$100,$129.0,$0,$100,$129.0,$0,$100,$129.0,$0
3-25-2015,cleveland-cavaliers,memphis-grizzlies,-64.97%,185,-185,-112,-103,97,82,$100,$97.08737864077669,$0,$100,$97.08737864077669,$0,,,,$100,$97.08737864077669,$0
3-25-2015,philadelphia-76ers,denver-nuggets,-71.44%,250,-250,578,-833,128,383,$100,$578.0,$678.0,,,,,,,$100,$578.0,$678.0
3-25-2015,houston-rockets,new-orleans-pelicans,54.32%,-119,119,-106,-109,13,28,$100,$94.33962264150944,$194.33962264150944,$100,$94.33962264150944,$194.33962264150944,,,,,,
3-25-2015,indiana-pacers,washington-wizards,-68.83%,221,-221,135,-156,86,65,$100,$64.1025641025641,$0,$100,$64.1025641025641,$0,,,,$100,$64.1025641025641,$0
3-25-2015,los-angeles-clippers,new-york-knicks,86.24%,-627,627,-2499,1309,1672,482,$100,$1309.0,$0,,,,,,,$100,$1309.0,$0
3-25-2015,los-angeles-lakers,minnesota-timberwolves,50.74%,-103,103,-101,-116,2,19,$100,$99.00990099009901,$199.00990099009903,$100,$99.00990099009901,$199.00990099009903,,,,,,
3-25-2015,oklahoma-city-thunder,san-antonio-spurs,-72.87%,269,-269,275,-333,6,64,$100,$275.0,$0,,,,,,,,,
3-25-2015,sacramento-kings,phoenix-suns,-72.16%,259,-259,312,-384,53,125,$100,$312.0,$412.0,,,,,,,$100,$312.0,$412.0
3-25-2015,portland-trail-blazers,utah-jazz,54.08%,-118,118,106,-125,24,43,$100,$106.0,$206.0,$100,$106.0,$206.0,$100,$106.0,$206.0,,,
,,,,,,,,,,$1300,$1151.3759553496702,88.56738118074387%,$700,$21.375955349670107,3.05370790709573%,$200,$6.0,3.0%,$700,$795.0,113.57142857142857%
,,,,,,,,,,,,,,,,,,,,,,,,
3-27-2015,miami-heat,atlanta-hawks,-79.56%,389,-389,307,-384,82,5,$100,$26.041666666666668,$126.04166666666667,$100,$26.041666666666668,$126.04166666666667,,,,,,
3-27-2015,boston-celtics,new-york-knicks,76.07%,-318,318,-714,508,196,190,$100,$508.0,$0,,,,,,,$100,$508.0,$0
3-27-2015,cleveland-cavaliers,brooklyn-nets,71.23%,-248,248,-454,350,6,102,$100,$350.0,$450.0,,,,,,,$100,$350.0,$450.0
3-27-2015,charlotte-hornets,washington-wizards,-66.43%,198,-198,161,-188,37,10,$100,$53.19148936170213,$153.19148936170214,$100,$53.19148936170213,$153.19148936170214,,,,,,
3-27-2015,dallas-mavericks,san-antonio-spurs,-71.66%,253,-253,334,-416,81,163,$100,$334.0,$0,,,,,,,$100,$334.0,$0
3-27-2015,utah-jazz,denver-nuggets,56.44%,-130,130,112,-131,42,61,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,,,
3-27-2015,detroit-pistons,orlando-magic,60.79%,-155,155,-140,121,15,34,$100,$71.42857142857143,$171.42857142857144,$100,$71.42857142857143,$171.42857142857144,,,,,,
3-27-2015,golden-state-warriors,memphis-grizzlies,67.18%,-205,205,-156,135,49,70,$100,$64.1025641025641,$164.1025641025641,$100,$64.1025641025641,$164.1025641025641,,,,$100,$64.1025641025641,$164.1025641025641
3-27-2015,minnesota-timberwolves,houston-rockets,-88.06%,738,-738,906,-1428,168,490,$100,$906.0,$0,,,,,,,$100,$906.0,$0
3-27-2015,los-angeles-clippers,philadelphia-76ers,84.77%,-557,557,-909,653,152,96,$100,$653.0,$0,,,,,,,$100,$653.0,$0
3-27-2015,los-angeles-lakers,toronto-raptors,-80.92%,424,-424,307,-384,117,40,$100,$26.041666666666668,$126.04166666666667,$100,$26.041666666666668,$126.04166666666667,,,,,,
3-27-2015,sacramento-kings,new-orleans-pelicans,-71.81%,255,-255,229,-277,26,22,,,,,,,,,,,,
3-27-2015,portland-trail-blazers,phoenix-suns,50.98%,-104,104,-116,100,12,4,,,,,,,,,,,,
,,,,,,,,,,$1100,$90.80595822617101,8.255087111470093%,$600,$140.8059582261709,23.467659704361818%,$100,$-100,-100.0%,$600,$14.102564102564088,2.350427350427348%
,,,,,,,,,,,,,,,,,,,,,,,,
3-28-2015,atlanta-hawks,charlotte-hornets,74.96%,-299,299,202,-238,301,337,$100,$202.0,$0,$100,$202.0,$0,$100,$202.0,$0,$100,$202.0,$0
3-28-2015,new-york-knicks,chicago-bulls,-87.24%,684,-684,1784,-4999,900,4115,$100,$1784.0,$0,,,,,,,$100,$1784.0,$0
3-28-2015,denver-nuggets,portland-trail-blazers,-81.17%,431,-431,348,-434,83,3,,,,,,,,,,,,
3-28-2015,golden-state-warriors,milwaukee-bucks,79.75%,-394,394,-200,171,194,23,$100,$50.0,$150.0,$100,$50.0,$150.0,,,,$100,$50.0,$150.0
3-28-2015,oklahoma-city-thunder,utah-jazz,52.79%,-112,112,-227,187,115,75,$100,$187.0,$287.0,,,,,,,$100,$187.0,$287.0
,,,,,,,,,,$400,$37.0,9.25%,$200,$-50.0,-25.0%,$100,$-100,-100.0%,$400,$37.0,9.25%
,,,,,,,,,,,,,,,,,,,,,,,,
3-29-2015,los-angeles-clippers,boston-celtics,67.36%,-206,206,-250,209,44,3,$100,$209.0,$0,,,,,,,,,
3-29-2015,los-angeles-lakers,brooklyn-nets,-66.97%,203,-203,294,-357,91,154,$100,$294.0,$0,,,,,,,$100,$294.0,$0
3-29-2015,philadelphia-76ers,cleveland-cavaliers,-90.47%,949,-949,1745,-4999,596,3850,$100,$1745.0,$0,,,,,,,$100,$1745.0,$0
3-29-2015,dallas-mavericks,indiana-pacers,53.52%,-115,115,108,-126,23,41,$100,$108.0,$0,$100,$108.0,$0,$100,$108.0,$0,,,
3-29-2015,detroit-pistons,miami-heat,-69.2%,225,-225,119,-136,106,89,$100,$73.52941176470588,$173.52941176470588,$100,$73.52941176470588,$173.52941176470588,,,,$100,$73.52941176470588,$173.52941176470588
3-29-2015,houston-rockets,washington-wizards,51.26%,-105,105,-131,110,26,5,$100,$110.00000000000001,$0,,,,,,,,,
3-29-2015,memphis-grizzlies,san-antonio-spurs,-67.96%,212,-212,301,-370,89,158,$100,$301.0,$0,,,,,,,$100,$301.0,$0
3-29-2015,minnesota-timberwolves,new-orleans-pelicans,-82.06%,457,-457,738,-1111,81,454,$100,$738.0,$0,,,,,,,$100,$738.0,$0
3-29-2015,oklahoma-city-thunder,phoenix-suns,-56.31%,129,-129,112,-131,17,2,,,,,,,,,,,,
,,,,,,,,,,$800,$-626.4705882352941,-78.30882352941177%,$200,$-26.470588235294116,-13.23529411764706%,$100,$-100,-100.0%,$500,$-326.47058823529414,-65.29411764705883%
,,,,,,,,,,,,,,,,,,,,,,,,
3-30-2015,milwaukee-bucks,atlanta-hawks,-85.5%,590,-590,342,-434,48,156,$100,$23.041474654377883,$123.04147465437788,$100,$23.041474654377883,$123.04147465437788,,,,$100,$23.041474654377883,$123.04147465437788
3-30-2015,boston-celtics,charlotte-hornets,59.13%,-145,145,131,-151,76,96,$100,$131.0,$231.0,$100,$131.0,$231.0,$100,$131.0,$231.0,$100,$131.0,$231.0
3-30-2015,houston-rockets,toronto-raptors,57.81%,-137,137,106,-125,43,62,$100,$106.0,$0,$100,$106.0,$0,$100,$106.0,$0,,,
3-30-2015,los-angeles-lakers,philadelphia-76ers,-60.59%,154,-154,167,-196,13,42,$100,$167.0,$267.0,,,,,,,,,
3-30-2015,sacramento-kings,memphis-grizzlies,-82.59%,474,-474,467,-625,7,151,,,,,,,,,,,,
3-30-2015,utah-jazz,minnesota-timberwolves,69.81%,-231,231,-344,282,113,51,$100,$282.0,$0,,,,,,,$100,$282.0,$0
3-30-2015,phoenix-suns,portland-trail-blazers,-72.41%,262,-262,334,-416,72,154,$100,$334.0,$0,,,,,,,$100,$334.0,$0
,,,,,,,,,,$600,$21.041474654377907,3.5069124423963176%,$300,$54.04147465437791,18.013824884792637%,$200,$31.0,15.5%,$400,$-45.95852534562209,-11.489631336405523%
,,,,,,,,,,,,,,,,,,,,,,,,
3-31-2015,atlanta-hawks,detroit-pistons,78.14%,-357,357,-131,112,26,45,$100,$76.33587786259541,$0,$100,$76.33587786259541,$0,,,,,,
3-31-2015,indiana-pacers,brooklyn-nets,-59.38%,146,-146,-113,-103,59,43,$100,$97.08737864077669,$197.0873786407767,$100,$97.08737864077669,$197.0873786407767,,,,,,
3-31-2015,golden-state-warriors,los-angeles-clippers,63.12%,-171,171,134,-153,105,124,$100,$134.0,$234.0,$100,$134.0,$234.0,$100,$134.0,$234.0,$100,$134.0,$234.0
3-31-2015,san-antonio-spurs,miami-heat,67.35%,-206,206,-384,305,178,99,$100,$305.0,$0,,,,,,,$100,$305.0,$0
,,,,,,,,,,$400,$31.087378640776706,7.771844660194177%,$300,$131.0873786407767,43.69579288025891%,$100,$134.0,134.0%,$200,$34.0,17.0%
,,,,,,,,,,,,,,,,,,,,,,,,
4-1-2015,indiana-pacers,boston-celtics,-64.45%,181,-181,152,-178,29,3,$100,$56.17977528089887,$156.17977528089887,$100,$56.17977528089887,$156.17977528089887,,,,,,
4-1-2015,brooklyn-nets,new-york-knicks,76.37%,-323,323,-526,400,3,77,$100,$400.0,$0,,,,,,,$100,$400.0,$0
4-1-2015,detroit-pistons,charlotte-hornets,-51.16%,105,-105,184,-222,79,117,$100,$184.0,$0,,,,,,,$100,$184.0,$0
4-1-2015,chicago-bulls,milwaukee-bucks,66.15%,-195,195,-212,179,17,16,,,,,,,,,,,,
4-1-2015,dallas-mavericks,oklahoma-city-thunder,-75.21%,303,-303,124,-144,179,159,$100,$69.44444444444444,$0,$100,$69.44444444444444,$0,,,,$100,$69.44444444444444,$0
4-1-2015,denver-nuggets,utah-jazz,-64.32%,180,-180,177,-212,3,32,,,,,,,,,,,,
4-1-2015,sacramento-kings,houston-rockets,-81.96%,454,-454,493,-666,39,12,$100,$493.0,$0,,,,,,,,,
4-1-2015,los-angeles-clippers,portland-trail-blazers,-65.41%,189,-189,131,-151,58,38,$100,$66.2251655629139,$0,$100,$66.2251655629139,$0,,,,,,
4-1-2015,new-orleans-pelicans,los-angeles-lakers,69.4%,-227,227,-526,398,99,171,$100,$398.0,$0,,,,,,,$100,$398.0,$0
4-1-2015,toronto-raptors,minnesota-timberwolves,80.21%,-405,405,-588,445,183,40,$100,$445.0,$0,,,,,,,,,
4-1-2015,san-antonio-spurs,orlando-magic,86.0%,-614,614,-588,450,26,164,$100,$17.006802721088437,$117.00680272108843,$100,$17.006802721088437,$117.00680272108843,,,,,,
4-1-2015,philadelphia-76ers,washington-wizards,-83.69%,513,-513,455,-625,58,112,,,,,,,,,,,,
,,,,,,,,,,$900,$-626.8134219980127,-69.64593577755697%,$400,$-126.8134219980127,-31.70335549950318%,$0,$0,0%,$400,$-400,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
