,gs,den,77.84,gs,den,77.84,,103-114
,det,por,-72.11,por,por,,-72.11,99-118
,mia,tor,-54.07,tor,tor,,-54.07,92-102
,min,okc,-76.31,okc,okc,,-76.31,99-113
,sac,phi,62.49,sac,phi,62.49,,107-114
,,,,,,,,
3-12-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,sa,-60.74,sa,cle,-60.74,,128-125
,hou,utah,65.23,hou,utah,65.23,,91-109
,mil,ind,-64.71,ind,ind,,-64.71,103-109
,ny,lal,-60.51,lal,ny,-60.51,,101-94
,mem,wsh,59.07,mem,wsh,59.07,,87-107
,,,,,,,,
3-11-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,den,77.59,atl,den,77.59,,102-115
,mem,bos,69.34,mem,bos,69.34,,92-95
,bkn,mia,-51.99,mia,mia,,-51.99,98-104
,sac,cha,-59.92,cha,sac,-59.92,,113-106
,chi,phi,77.39,chi,chi,,77.39,104-95
,det,gs,-77.31,gs,gs,,-77.31,98-105
,hou,por,-59.58,por,por,,-59.58,100-105
,lac,okc,-67.96,okc,lac,-67.96,,120-108
,orl,mil,-77.42,mil,mil,,-77.42,91-97
,min,phx,-58.47,phx,phx,,-58.47,97-106
,,,,,,,,
3-10-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,no,bkn,59.0,no,no,,59.0,111-91
,cle,dal,-58.04,dal,cle,-58.04,,127-94
,det,lal,58.97,det,lal,58.97,,85-93
,orl,ind,-74.63,ind,ind,,-74.63,86-118
,ny,utah,-68.74,utah,utah,,-68.74,82-87
,tor,sa,-69.18,sa,sa,,-69.18,107-117
,,,,,,,,
3-9-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,atl,-77.16,atl,atl,,-77.16,105-130
,bos,mia,-54.6,mia,bos,-54.6,,100-90
,wsh,cha,-59.31,cha,wsh,-59.31,,95-69
,mem,chi,56.26,mem,mem,,56.26,101-91
,ny,den,-63.41,den,den,,-63.41,78-106
,gs,phx,68.29,gs,gs,,68.29,98-80
,min,lac,-79.59,lac,lac,,-79.59,76-89
,no,mil,-58.02,mil,no,-58.02,,114-103
,,,,,,,,
3-8-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,orl,57.86,bos,orl,57.86,,98-103
,utah,bkn,56.03,utah,utah,,56.03,95-88
,cha,det,58.1,cha,cha,,58.1,108-101
,chi,sa,-65.38,sa,sa,,-65.38,105-116
,dal,lal,74.44,dal,dal,,74.44,100-93
,lac,gs,-60.82,gs,gs,,-60.82,98-106
,tor,okc,-63.39,okc,okc,,-63.39,104-108
,,,,,,,,
3-7-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,phi,87.0,atl,phi,87.0,,84-92
,phx,cle,-75.78,cle,cle,,-75.78,79-89
,hou,den,69.61,hou,hou,,69.61,114-100
,ind,ny,66.68,ind,ind,,66.68,92-86
,mem,no,55.54,mem,no,55.54,,89-95
,sac,mia,-59.93,mia,mia,,-59.93,109-114
,wsh,mil,-69.84,mil,mil,,-69.84,85-91
,por,min,77.84,por,min,77.84,,113-121
,,,,,,,,
3-6-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,atl,-62.83,atl,atl,,-62.83,97-106
,bos,no,-63.79,no,bos,-63.79,,104-98
,phx,bkn,57.18,phx,phx,,57.18,108-100
,tor,cha,62.04,tor,cha,62.04,,94-103
,chi,ind,63.28,chi,ind,63.28,,84-98
,dal,gs,-65.01,gs,gs,,-65.01,89-104
,den,sa,-71.66,sa,sa,,-71.66,111-120
,det,hou,-59.18,hou,hou,,-59.18,93-103
