3-5-2016,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,utah,-81.03,utah,utah,89-102,,-81.03,+427.1481286241434,-427.1481286241434
,,,,,,,,
2-27-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,mia,atl,-61.2,atl,atl,83-91,,-61.2,+157.73195876288662,-157.73195876288662
,ind,bos,-78.56,bos,bos,99-104,,-78.56,+366.41791044776124,-366.41791044776124
,cha,gs,-61.12,gs,cha,112-109,-61.12,,+157.20164609053495,-157.20164609053495
,chi,wsh,63.37,chi,wsh,90-113,63.37,,-173.00027300027295,+173.00027300027295
,cle,sa,51.64,cle,cle,97-86,,51.64,-106.78246484698097,+106.78246484698097
,okc,dal,-74.32,dal,dal,108-110,,-74.32,+289.4080996884734,-289.4080996884734
,lal,den,61.57,lal,den,79-90,61.57,,-160.21337496747333,+160.21337496747333
,det,orl,-67.37,orl,det,93-85,-67.37,,+206.4664419246093,-206.4664419246093
,lac,sac,50.49,lac,sac,86-98,50.49,,-101.97939810139367,+101.97939810139367
,mil,no,-65.08,no,no,94-95,,-65.08,+186.368843069874,-186.368843069874
,por,min,66.68,por,por,102-82,,66.68,-200.12004801920776,+200.12004801920776
,phi,ny,-54.54,ny,phi,108-103,-54.54,,+119.97360316761987,-119.97360316761987
,tor,phx,-63.35,phx,phx,113-133,,-63.35,+172.85129604365622,-172.85129604365622
,,,,,,,,
2-26-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,hou,63.84,cle,hou,74-93,63.84,,-176.54867256637172,+176.54867256637172
,phx,lal,-67.16,lal,lal,106-132,,-67.16,+204.50669914738123,-204.50669914738123
,,,,,,,,
2-25-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,den,-60.88,den,den,109-110,,-60.88,+155.6237218813906,-155.6237218813906
,bos,lac,88.9,bos,lac,91-93,88.9,,-800.9009009009013,+800.9009009009013
,chi,bkn,-57.95,bkn,bkn,99-111,,-57.95,+137.81212841854935,-137.81212841854935
,cha,sac,65.66,cha,cha,98-91,,65.66,-191.20559114735,+191.20559114735
,mil,dal,-62.21,dal,dal,96-116,,-62.21,+164.6202699126753,-164.6202699126753
,det,no,-59.58,no,no,87-90,,-59.58,+147.4022761009401,-147.4022761009401
,mem,ind,-80.38,ind,ind,99-104,,-80.38,+409.6839959225279,-409.6839959225279
,utah,min,65.46,utah,utah,120-103,,65.46,-189.51939779965255,+189.51939779965255
,orl,ny,67.95,orl,orl,114-109,,67.95,-212.01248049922,+212.01248049922
,phi,wsh,69.4,phi,phi,106-98,,69.4,-226.79738562091512,+226.79738562091512
,por,sa,-60.06,sa,sa,84-99,,-60.06,+150.37556334501753,-150.37556334501753
,,,,,,,,
2-24-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,phx,-64.49,phx,phx,102-112,,-64.49,+181.610813855252,-181.610813855252
,orl,chi,53.86,orl,chi,102-120,53.86,,-116.73168617251841,+116.73168617251841
,mem,cle,-83.96,cle,cle,79-94,,-83.96,+523.441396508728,-523.441396508728
,dal,sa,-65.31,sa,sa,76-93,,-65.31,+188.26751225136928,-188.26751225136928
,det,mia,-54.99,mia,mia,91-103,,-54.99,+122.17285047767166,-122.17285047767166
,por,hou,-62.04,hou,hou,94-98,,-62.04,+163.43519494204423,-163.43519494204423
,lal,okc,83.46,lal,lal,107-93,,83.46,-504.59492140266,+504.59492140266
,min,tor,-54.93,tor,tor,110-118,,-54.93,+121.87708009762592,-121.87708009762592
,,,,,,,,
2-23-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,utah,-64.54,utah,utah,89-108,,-64.54,+182.00789622109426,-182.00789622109426
,bos,den,62.23,bos,bos,114-76,,62.23,-164.7603918453799,+164.7603918453799
,phi,bkn,-50.73,bkn,bkn,96-98,,-50.73,+102.96326364927948,-102.96326364927948
,gs,lac,61.58,gs,lac,105-118,61.58,,-160.28110359187923,+160.28110359187923
,ind,ny,-75.59,ny,ny,119-123,,-75.59,+309.6681687832856,-309.6681687832856
,no,sac,78.09,no,no,112-105,,78.09,-356.41259698767686,+356.41259698767686
,,,,,,,,
2-22-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,phx,53.28,bos,bos,128-108,,53.28,-114.04109589041096,+114.04109589041096
,cha,hou,-69.64,hou,hou,78-99,,-69.64,+229.38076416337285,-229.38076416337285
,chi,ind,-59.17,ind,ind,91-98,,-59.17,+144.91795248591723,-144.91795248591723
,det,cle,-71.19,cle,cle,78-99,,-71.19,+247.10170079833387,-247.10170079833387
,den,mil,60.16,den,mil,117-120,60.16,,-151.004016064257,+151.004016064257
,lac,por,-77.0,por,por,87-116,,-77.0,+334.78260869565213,-334.78260869565213
,lal,min,80.18,lal,lal,111-108,,80.18,-404.54086781029275,+404.54086781029275
,mia,orl,-67.57,orl,orl,99-122,,-67.57,+208.35646006783836,-208.35646006783836
,ny,tor,-53.46,tor,tor,100-111,,-53.46,+114.86892995272883,-114.86892995272883
,,,,,,,,
2-21-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,dal,-76.13,dal,dal,95-116,,-76.13,+318.93590280687044,-318.93590280687044
,okc,gs,-65.17,gs,gs,120-133,,-65.17,+187.1088142405972,-187.1088142405972
,phi,mia,-57.42,mia,mia,91-97,,-57.42,+134.85204321277595,-134.85204321277595
,sa,wsh,76.33,sa,sa,98-67,,76.33,-322.47570764681024,+322.47570764681024
,no,utah,-72.69,utah,utah,88-102,,-72.69,+266.1662394727206,-266.1662394727206
,,,,,,,,
2-20-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,por,-63.2,por,por,98-108,,-63.2,+171.73913043478262,-171.73913043478262
,wsh,bkn,-70.36,bkn,wsh,107-96,-70.36,,+237.38191632928473,-237.38191632928473
,orl,cha,67.99,orl,orl,92-80,,67.99,-212.40237425804432,+212.40237425804432
,den,chi,54.9,den,chi,99-116,54.9,,-121.72949002217295,+121.72949002217295
,cle,mil,72.25,cle,cle,111-103,,72.25,-260.36036036036035,+260.36036036036035
,dal,hou,-59.78,hou,hou,86-93,,-59.78,+148.63252113376427,-148.63252113376427
,ind,min,-66.05,min,ind,112-105,-66.05,,+194.55081001472752,-194.55081001472752
,no,lal,-66.23,lal,lal,111-115,,-66.23,+196.1208172934558,-196.1208172934558
,sac,mem,-63.4,mem,sac,115-106,-63.4,,+173.224043715847,-173.224043715847
,tor,ny,-57.49,ny,ny,97-127,,-57.49,+135.23876734885908,-135.23876734885908
,okc,phx,-70.52,phx,phx,118-140,,-70.52,+239.21302578018992,-239.21302578018992
,,,,,,,,
2-19-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,utah,63.3,bos,utah,85-90,63.3,,-172.47956403269754,+172.47956403269754
,sa,det,63.71,sa,sa,83-79,,63.71,-175.5580049600441,+175.5580049600441
,,,,,,,,
2-18-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,sac,76.31,atl,atl,105-100,,76.31,-322.11903756859436,+322.11903756859436
,ind,cha,-73.99,cha,cha,94-103,,-73.99,+284.4675124951941,-284.4675124951941
,chi,mil,-59.81,mil,chi,113-104,-59.81,,+148.8181139586962,-148.8181139586962
,cle,tor,78.03,cle,cle,93-76,,78.03,-355.1661356395084,+355.1661356395084
,den,phi,57.86,den,den,101-89,,57.86,-137.30422401518746,+137.30422401518746
,lal,gs,73.9,lal,lal,129-121,,73.9,-283.14176245210734,+283.14176245210734
,phx,lac,72.72,phx,phx,142-119,,72.72,-266.5689149560117,+266.5689149560117
,mem,por,-75.47,por,por,90-94,,-75.47,+307.6640847941296,-307.6640847941296
,min,mia,-63.78,mia,min,111-104,-63.78,,+176.0905577029266,-176.0905577029266
,orl,no,61.98,orl,no,85-117,61.98,,-163.01946344029457,+163.01946344029457
,,,,,,,,
2-17-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,lal,-68.94,lal,lal,83-96,,-68.94,+221.9575016097875,-221.9575016097875
,cha,orl,-72.59,orl,orl,102-107,,-72.59,+264.8303538854433,-264.8303538854433
,mil,det,-57.49,det,mil,92-86,-57.49,,+135.23876734885908,-135.23876734885908
,phi,ind,50.69,phi,ind,91-100,50.69,,-102.79862096937742,+102.79862096937742
,lac,phx,-67.53,phx,phx,100-140,,-67.53,+207.9765937788728,-207.9765937788728
,mem,utah,-74.14,utah,utah,99-117,,-74.14,+286.69760247486465,-286.69760247486465
,min,wsh,58.35,min,wsh,103-111,58.35,,-140.09603841536617,+140.09603841536617
,no,okc,68.07,no,no,100-98,,68.07,-213.1850923896022,+213.1850923896022
,sa,ny,63.95,sa,ny,107-112,63.95,,-177.39251040221916,+177.39251040221916
,,,,,,,,
2-12-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,dal,66.81,bos,bos,99-92,,66.81,-201.29557095510697,+201.29557095510697
,mia,chi,-57.31,chi,mia,95-93,-57.31,,+134.246896228625,-134.246896228625
,por,gs,65.17,por,gs,98-105,65.17,,-187.1088142405972,+187.1088142405972
,,,,,,,,
2-11-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,det,-53.04,det,atl,99-95,-53.04,,+112.94718909710393,-112.94718909710393
,bos,no,64.86,bos,bos,89-77,,64.86,-184.57598178713715,+184.57598178713715
,wsh,cha,-66.5,cha,cha,89-101,,-66.5,+198.50746268656718,-198.50746268656718
,phx,cle,-68.97,cle,cle,92-109,,-68.97,+222.2687721559781,-222.2687721559781
,den,orl,-61.07,orl,den,82-73,-61.07,,+156.87130747495505,-156.87130747495505
,sac,hou,-78.31,hou,hou,82-94,,-78.31,+361.0419548178885,-361.0419548178885
,ind,mil,-64.45,mil,mil,110-122,,-64.45,+181.29395218002819,-181.29395218002819
,ny,lac,60.57,ny,lac,124-128,60.57,,-153.61399949277202,+153.61399949277202
,lal,utah,63.46,lal,utah,109-113,63.46,,-173.67268746579091,+173.67268746579091
,mem,phi,-68.03,phi,phi,87-91,,-68.03,+212.7932436659368,-212.7932436659368
,okc,por,-75.0,por,por,92-106,,-75.0,+300.0,-300.0
,sa,tor,70.92,sa,tor,89-91,70.92,,-243.878954607978,+243.878954607978
,,,,,,,,
2-10-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,wsh,atl,-74.16,atl,atl,90-111,,-74.16,+286.99690402476773,-286.99690402476773
,sa,bkn,54.76,sa,sa,108-93,,54.76,-121.04332449160036,+121.04332449160036
,det,chi,59.76,det,chi,102-107,59.76,,-148.5089463220676,+148.5089463220676
,cle,ind,77.17,cle,ind,95-96,77.17,,-338.0201489268507,+338.0201489268507
,sac,dal,-84.72,dal,dal,100-118,,-84.72,+554.4502617801046,-554.4502617801046
,den,mia,50.79,den,den,99-82,,50.79,-103.210729526519,+103.210729526519
,ny,gs,-56.59,gs,gs,127-144,,-56.59,+130.361667818475,-130.361667818475
,okc,lal,-80.48,lal,lal,98-105,,-80.48,+412.2950819672132,-412.2950819672132
,tor,min,-56.93,min,tor,110-102,-56.93,,+132.18017181332712,-132.18017181332712
,,,,,,,,
2-9-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,lac,cha,-65.31,cha,cha,73-94,,-65.31,+188.26751225136928,-188.26751225136928
,hou,mil,51.65,hou,mil,112-124,51.65,,-106.82523267838677,+106.82523267838677
,no,mem,67.75,no,mem,80-85,67.75,,-210.07751937984497,+210.07751937984497
,phx,phi,52.29,phx,phi,91-108,52.29,,-109.59966464053656,+109.59966464053656
,,,,,,,,
2-8-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,bos,-64.22,bos,sa,105-99,-64.22,,+179.4857462269424,-179.4857462269424
,cha,mia,-63.37,mia,mia,92-96,,-63.37,+173.00027300027295,-173.00027300027295
,lal,cle,-56.63,cle,lal,101-91,-56.63,,+130.57412958266085,-130.57412958266085
,phx,det,-50.59,det,phx,107-97,-50.59,,+102.38818053025707,-102.38818053025707
,utah,gs,67.22,utah,gs,96-116,67.22,,-205.06406345332516,+205.06406345332516
,ind,wsh,60.92,ind,wsh,117-119,60.92,,-155.88536335721597,+155.88536335721597
,min,no,-65.1,no,no,97-101,,-65.1,+186.53295128939823,-186.53295128939823
,ny,por,-68.03,por,por,108-109,,-68.03,+212.7932436659368,-212.7932436659368
,sac,okc,-67.96,okc,okc,113-116,,-67.96,+212.10986267166035,-212.10986267166035
,,,,,,,,
2-7-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,lac,atl,-73.31,atl,lac,121-97,-73.31,,+274.67216185837395,-274.67216185837395
,den,bkn,63.93,den,bkn,70-114,63.93,,-177.2387025228722,+177.2387025228722
,chi,dal,-59.2,dal,dal,114-115,,-59.2,+145.0980392156863,-145.0980392156863
,det,mil,51.01,det,det,126-121,,51.01,-104.12329046744233,+104.12329046744233
,min,hou,-65.47,hou,hou,90-107,,-65.47,+189.60324355632784,-189.60324355632784
,tor,mem,56.32,tor,mem,70-78,56.32,,-128.93772893772893,+128.93772893772893
,mia,phi,-59.93,phi,phi,84-94,,-59.93,+149.56326428749688,-149.56326428749688
,,,,,,,,
2-6-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,cha,52.92,atl,atl,102-97,,52.92,-112.40441801189465,+112.40441801189465
,bos,ny,75.85,bos,bos,110-100,,75.85,-314.07867494824006,+314.07867494824006
,den,wsh,73.55,den,den,124-103,,73.55,-278.0718336483932,+278.0718336483932
,gs,phx,-58.45,phx,phx,105-115,,-58.45,+140.67388688327318,-140.67388688327318
,orl,ind,75.02,orl,ind,102-107,75.02,,-300.32025620496387,+300.32025620496387
,lac,mem,-56.53,mem,lac,126-105,-56.53,,+130.04370830457788,-130.04370830457788
,tor,no,-63.81,no,no,92-101,,-63.81,+176.31942525559546,-176.31942525559546
,por,okc,69.92,por,okc,93-102,69.92,,-232.44680851063833,+232.44680851063833
,utah,sac,76.07,utah,utah,111-107,,76.07,-317.8854993731717,+317.8854993731717
,,,,,,,,
2-5-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,lal,bos,-57.97,bos,lal,110-109,-57.97,,+137.92529145848204,-137.92529145848204
,dal,utah,-65.31,utah,utah,87-115,,-65.31,+188.26751225136928,-188.26751225136928
,ind,phi,-61.75,phi,phi,94-99,,-61.75,+161.43790849673204,-161.43790849673204
,,,,,,,,
2-4-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,min,60.68,atl,atl,94-86,,60.68,-154.32349949135298,+154.32349949135298
,chi,no,-58.48,no,chi,107-93,-58.48,,+140.84778420038532,-140.84778420038532
,cle,ny,75.8,cle,cle,107-102,,75.8,-313.2231404958677,+313.2231404958677
,por,dal,-59.93,dal,dal,99-104,,-59.93,+149.56326428749688,-149.56326428749688
,den,okc,70.87,den,den,114-113,,70.87,-243.28870580157917,+243.28870580157917
,mia,det,-57.95,det,det,90-93,,-57.95,+137.81212841854935,-137.81212841854935
,phx,gs,62.95,phx,gs,112-124,62.95,,-169.9055330634278,+169.9055330634278
,hou,mem,72.31,hou,mem,93-104,72.31,,-261.1412062116288,+261.1412062116288
,lac,orl,-84.85,orl,orl,96-125,,-84.85,+560.0660066006598,-560.0660066006598
,lal,tor,76.56,lal,lal,115-107,,76.56,-326.6211604095564,+326.6211604095564
,,,,,,,,
2-3-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,phi,71.37,bos,bos,100-99,,71.37,-249.283967865875,+249.283967865875
,mil,bkn,56.59,mil,bkn,85-99,56.59,,-130.361667818475,+130.361667818475
,chi,hou,-65.72,hou,hou,100-107,,-65.72,+191.71528588098016,-191.71528588098016
,tor,cle,-76.25,cle,cle,83-101,,-76.25,+321.05263157894734,-321.05263157894734
,sa,den,-57.95,den,den,96-104,,-57.95,+137.81212841854935,-137.81212841854935
,min,ind,-56.44,ind,min,116-111,-56.44,,+129.5684113865932,-129.5684113865932
,,,,,,,,
2-2-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,utah,-60.31,utah,utah,86-105,,-60.31,+151.95263290501387,-151.95263290501387
,dal,orl,-69.18,orl,dal,105-95,-69.18,,+224.46463335496438,-224.46463335496438
,sa,gs,67.36,sa,sa,110-105,,67.36,-206.37254901960782,+206.37254901960782
,lac,mia,-75.06,mia,mia,95-119,,-75.06,+300.96230954290303,-300.96230954290303
,lal,ny,73.17,lal,lal,126-117,,73.17,-272.71710771524414,+272.71710771524414
,mem,wsh,-59.93,wsh,mem,113-97,-59.93,,+149.56326428749688,-149.56326428749688
,por,no,-57.33,no,por,97-89,-57.33,,+134.35669088352472,-134.35669088352472
,sac,phx,-70.5,phx,phx,81-129,,-70.5,+238.9830508474576,-238.9830508474576
,,,,,,,,
2-1-2009,Away,Home,Algo points,Proj winner,Winner,,,Score
,min,bos,-76.41,bos,bos,101-109,,-76.41,+323.90843577787194,-323.90843577787194
,cle,det,69.97,cle,cle,90-80,,69.97,-233.000333000333,+233.000333000333
,okc,sac,50.54,okc,sac,118-122,50.54,,-102.18358269308534,+102.18358269308534
,orl,tor,73.41,orl,orl,113-90,,73.41,-276.08123354644596,+276.08123354644596
,,,,,,,,
4-1-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,chi,77.55,bos,bos,106-92,,77.55,-345.4342984409799,+345.4342984409799
,phi,bkn,60.33,phi,phi,108-99,,60.33,-152.0796571716662,+152.0796571716662
,phx,den,-59.77,den,den,120-126,,-59.77,+148.57071836937612,-148.57071836937612
,det,min,79.56,det,det,94-90,,79.56,-389.23679060665364,+389.23679060665364
,gs,sa,-64.56,sa,sa,92-116,,-64.56,+182.16704288939053,-182.16704288939053
,hou,sac,55.63,hou,sac,98-99,55.63,,-125.37750732476903,+125.37750732476903
,ny,mil,-63.33,mil,mil,115-119,,-63.33,+172.70248159258247,-172.70248159258247
,no,orl,55.09,no,no,98-97,,55.09,-122.66755733689605,+122.66755733689605
,,,,,,,,
3-31-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,mem,53.06,atl,atl,116-99,,53.06,-113.03792074989349,+113.03792074989349
,tor,cha,65.13,tor,tor,104-100,,65.13,-186.7794665901921,+186.7794665901921
,dal,lac,72.02,dal,dal,93-86,,72.02,-257.39814152966403,+257.39814152966403
,den,phx,-63.58,phx,phx,117-132,,-63.58,+174.5744096650192,-174.5744096650192
,mia,ind,-68.89,ind,ind,85-105,,-68.89,+221.44005143040823,-221.44005143040823
,wsh,utah,-72.23,utah,utah,87-129,,-72.23,+260.100828231905,-260.100828231905
,,,,,,,,
3-30-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,ny,atl,-71.41,atl,atl,109-114,,-71.41,+249.77264777894365,-249.77264777894365
,mia,bos,-97.28,bos,bos,62-88,,-97.28,+3576.4705882352955,-3576.4705882352955
,phi,cle,-60.57,cle,cle,88-91,,-60.57,+153.61399949277202,-153.61399949277202
,dal,gs,-58.92,gs,gs,104-114,,-58.92,+143.42745861733204,-143.42745861733204
,hou,sa,-60.16,sa,sa,88-109,,-60.16,+151.004016064257,-151.004016064257
,wsh,lal,-55.12,lal,lal,120-126,,-55.12,+122.8163992869875,-122.8163992869875
,utah,min,77.43,utah,min,103-110,77.43,,-343.06601683650877,+343.06601683650877
,no,tor,59.97,no,no,118-111,,59.97,-149.81264051961028,+149.81264051961028
,sac,okc,64.63,sac,sac,120-107,,64.63,-182.72547356516816,+182.72547356516816
,,,,,,,,
3-29-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,phx,bkn,68.34,phx,phx,110-104,,68.34,-215.85596967782698,+215.85596967782698
,cha,por,-71.95,por,cha,93-85,-71.95,,+256.5062388591801,-256.5062388591801
,mil,chi,-67.06,chi,chi,111-114,,-67.06,+203.58227079538557,-203.58227079538557
,cle,det,-71.86,det,det,71-85,,-71.86,+255.36602700781805,-255.36602700781805
,gs,den,-61.55,den,den,112-119,,-61.55,+160.07802340702207,-160.07802340702207
,mem,lac,-58.11,lac,lac,97-110,,-58.11,+138.72045834328,-138.72045834328
,,,,,,,,
3-28-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,atl,-64.42,atl,atl,103-106,,-64.42,+181.05677346824058,-181.05677346824058
,no,bos,-62.31,bos,bos,92-112,,-62.31,+165.32236667551078,-165.32236667551078
,lac,utah,-81.21,utah,utah,101-121,,-81.21,+432.1979776476848,-432.1979776476848
,mem,lal,-80.25,lal,mem,114-111,-80.25,,+406.32911392405066,-406.32911392405066
,orl,mil,76.21,orl,orl,103-86,,76.21,-320.3446826397645,+320.3446826397645
,min,sa,-80.97,sa,sa,84-99,,-80.97,+425.4860746190226,-425.4860746190226
,ny,tor,-73.48,tor,tor,95-103,,-73.48,+277.0739064856712,-277.0739064856712
,cha,okc,51.18,cha,cha,96-93,,51.18,-104.83408439164279,+104.83408439164279
,phx,phi,-50.4,phi,phx,107-93,-50.4,,+101.61290322580645,-101.61290322580645
,wsh,sac,-57.28,sac,wsh,114-108,-57.28,,+134.08239700374534,-134.08239700374534
,,,,,,,,
3-27-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,dal,den,-64.9,den,den,105-118,,-64.9,+184.90028490028493,-184.90028490028493
,mia,det,-83.64,det,det,69-85,,-83.64,+511.2469437652812,-511.2469437652812
,por,gs,-64.65,gs,gs,95-111,,-64.65,+182.88543140028293,-182.88543140028293
,,,,,,,,
3-26-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,mil,atl,-70.33,atl,atl,96-115,,-70.33,+237.04078193461407,-237.04078193461407
,phx,bos,-63.66,bos,bos,97-117,,-63.66,+175.17886626307097,-175.17886626307097
,ind,bkn,-65.31,bkn,bkn,117-124,,-65.31,+188.26751225136928,-188.26751225136928
,cha,lal,-79.16,lal,cha,108-95,-79.16,,+379.8464491362763,-379.8464491362763
,chi,phi,-76.89,phi,phi,99-121,,-76.89,+332.71311120726955,-332.71311120726955
,no,cle,-51.25,cle,no,100-99,-51.25,,+105.12820512820511,-105.12820512820511
,det,tor,62.83,det,tor,82-89,62.83,,-169.03416733925206,+169.03416733925206
,min,hou,-79.09,hou,hou,86-97,,-79.09,+378.2400765184123,-378.2400765184123
,lac,sa,-78.16,sa,sa,88-97,,-78.16,+357.87545787545787,-357.87545787545787
,mem,sac,-70.87,sac,sac,106-107,,-70.87,+243.28870580157917,-243.28870580157917
,mia,ny,-56.53,ny,ny,96-103,,-56.53,+130.04370830457788,-130.04370830457788
,wsh,okc,68.86,wsh,wsh,104-99,,68.86,-221.13037893384714,+221.13037893384714
,,,,,,,,
3-25-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,chi,-61.53,chi,chi,94-103,,-61.53,+159.94281258123215,-159.94281258123215
,cha,utah,-80.76,utah,utah,106-128,,-80.76,+419.75051975051986,-419.75051975051986
,lac,dal,-77.75,dal,dal,90-103,,-77.75,+349.43820224719104,-349.43820224719104
,no,ind,69.61,no,no,114-106,,69.61,-229.05561039815728,+229.05561039815728
,sa,orl,-55.38,orl,sa,107-97,-55.38,,+124.1147467503362,-124.1147467503362
,wsh,por,-60.74,por,por,82-102,,-60.74,+154.71217524197658,-154.71217524197658
,,,,,,,,
3-24-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,phi,bos,-74.27,bos,phi,95-90,-74.27,,+288.6513797123979,-288.6513797123979
,den,mem,71.84,den,den,120-106,,71.84,-255.11363636363643,+255.11363636363643
,phx,det,-57.0,det,det,105-110,,-57.0,+132.55813953488374,-132.55813953488374
,lal,gs,57.59,lal,lal,123-119,,57.59,-135.79344494223062,+135.79344494223062
,sac,hou,-73.09,hou,hou,100-108,,-73.09,+271.60906726124125,-271.60906726124125
,mil,mia,59.97,mil,mia,73-78,59.97,,-149.81264051961028,+149.81264051961028
,por,okc,69.48,por,okc,84-97,69.48,,-227.65399737876808,+227.65399737876808
,,,,,,,,
3-23-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,dal,-63.39,dal,sa,88-81,-63.39,,+173.14941272876263,-173.14941272876263
,den,tor,-59.95,tor,den,109-100,-59.95,,+149.68789013732837,-149.68789013732837
,det,wsh,64.81,det,wsh,83-95,64.81,,-184.1716396703609,+184.1716396703609
,gs,lal,-61.41,lal,gs,115-111,-61.41,,+159.13449080072556,-159.13449080072556
,,,,,,,,
3-22-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,orl,atl,65.84,orl,atl,90-98,65.84,,-192.74004683840752,+192.74004683840752
,bos,no,60.06,bos,no,106-113,60.06,,-150.37556334501753,+150.37556334501753
,mia,cha,-65.72,cha,cha,82-94,,-65.72,+191.71528588098016,-191.71528588098016
,ind,chi,-67.96,chi,ind,108-101,-67.96,,+212.10986267166035,-212.10986267166035
,cle,mil,65.02,cle,mil,98-108,65.02,,-185.87764436821038,+185.87764436821038
,hou,phx,50.68,hou,phx,113-122,50.68,,-102.75750202757501,+102.75750202757501
,por,lac,63.25,por,por,83-72,,63.25,-172.10884353741497,+172.10884353741497
,sac,mem,55.73,sac,mem,111-117,55.73,,-125.88660492432795,+125.88660492432795
,ny,min,-55.22,min,min,93-114,,-55.22,+123.31397945511387,-123.31397945511387
,,,,,,,,
3-21-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,bkn,-53.07,bkn,den,125-114,-53.07,,+113.08331557639035,-113.08331557639035
,tor,cle,-74.53,cle,cle,83-90,,-74.53,+292.61876717707105,-292.61876717707105
,hou,gs,51.72,hou,hou,109-106,,51.72,-107.12510356255179,+107.12510356255179
,min,ind,-65.23,ind,ind,113-124,,-65.23,+187.60425654299686,-187.60425654299686
,lac,por,-69.41,por,por,102-107,,-69.41,+226.9042170644001,-226.9042170644001
,mem,ny,-60.29,ny,mem,120-106,-60.29,,+151.82573659027955,-151.82573659027955
,wsh,mia,75.28,wsh,wsh,103-86,,75.28,-304.5307443365696,+304.5307443365696
,phi,orl,-61.54,orl,orl,95-113,,-61.54,+160.01040041601664,-160.01040041601664
,sac,sa,-73.92,sa,sa,89-102,,-73.92,+283.4355828220859,-283.4355828220859
,,,,,,,,
3-20-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,dal,52.41,bos,bos,94-90,,52.41,-110.12817818869509,+110.12817818869509
,lal,utah,-60.61,utah,lal,106-95,-60.61,,+153.8715410002539,-153.8715410002539
,sa,chi,50.17,sa,sa,102-80,,50.17,-100.6823198876179,+100.6823198876179
,,,,,,,,
3-19-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,bkn,-59.97,bkn,bkn,117-125,,-59.97,+149.81264051961028,-149.81264051961028
,cha,ind,-58.89,ind,ind,95-102,,-58.89,+143.24981756263685,-143.24981756263685
,det,cle,67.52,det,cle,73-89,67.52,,-207.88177339901472,+207.88177339901472
,den,phi,-70.47,phi,phi,113-115,,-70.47,+238.63867253640362,-238.63867253640362
,gs,lac,70.56,gs,gs,116-100,,70.56,-239.67391304347828,+239.67391304347828
,hou,no,-54.79,no,no,69-90,,-54.79,+121.19000221190004,-121.19000221190004
,mem,min,-58.03,min,min,94-98,,-58.03,+138.2654276864427,-138.2654276864427
,mia,tor,-73.42,tor,tor,54-96,,-73.42,+276.22272385252074,-276.22272385252074
,phx,okc,79.96,phx,phx,110-98,,79.96,-399.0019960079839,+399.0019960079839
,wsh,orl,-70.36,orl,wsh,87-86,-70.36,,+237.38191632928473,-237.38191632928473
,,,,,,,,
3-18-2008,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,hou,59.05,bos,bos,94-74,,59.05,-144.20024420024419,+144.20024420024419
,lal,dal,-61.63,dal,lal,102-100,-61.63,,+160.62027625749286,-160.62027625749286
,den,det,-63.45,det,det,120-136,,-63.45,+173.59781121751027,-173.59781121751027
,gs,sac,61.17,gs,sac,105-122,61.17,,-157.53283543651816,+157.53283543651816
