Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won
7-23-2011,los-angeles-angels,baltimore-orioles,57.79%,-137,137,-106,-111,31,48,$100,$94.33962264150944,$0
7-23-2011,seattle-mariners,boston-red-sox,-60.78%,155,-155,252,-312,97,157,$100,$252.0,$0,$100,$252.0,$0
7-23-2011,houston-astros,chicago-cubs,-53.08%,113,-113,106,-126,7,13
7-23-2011,chicago-white-sox,cleveland-indians,50.0%,-100,100,120,-135,20,35,$100,$120.0,$220.0
7-23-2011,detroit-tigers,minnesota-twins,54.45%,-120,120,114,-133,34,53,$100,$113.99999999999999,$0
7-23-2011,tampa-bay-rays,kansas-city-royals,55.64%,-125,125,-119,102,6,23,$100,$84.03361344537815,$0
7-23-2011,washington-nationals,los-angeles-dodgers,53.36%,-114,114,110,-128,24,42,$100,$110.00000000000001,$0
7-23-2011,new-york-mets,miami-marlins,55.64%,-125,125,104,-123,29,48,$100,$104.0,$0
7-23-2011,milwaukee-brewers,san-francisco-giants,-55.51%,125,-125,117,-135,8,10
7-23-2011,oakland-athletics,new-york-yankees,-60.3%,152,-152,173,-200,21,48,$100,$173.0,$273.0
7-23-2011,san-diego-padres,philadelphia-phillies,-58.06%,138,-138,122,-140,16,2
7-23-2011,toronto-blue-jays,texas-rangers,-55.34%,124,-124,143,-166,19,42,$100,$143.0,$0
,,,,,,,,,,$1100,$-607.0,-55.18181818181817%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-24-2011,colorado-rockies,arizona-diamondbacks,-53.27%,114,-114,-131,114,45,28,$100,$113.99999999999999,$214.0
7-24-2011,atlanta-braves,cincinnati-reds,53.55%,-115,115,-126,108,11,7
7-24-2011,los-angeles-angels,baltimore-orioles,57.48%,-135,135,102,-119,37,54,$100,$102.0,$202.0
7-24-2011,seattle-mariners,boston-red-sox,-60.81%,155,-155,136,-158,19,3
7-24-2011,houston-astros,chicago-cubs,-54.13%,118,-118,152,-178,34,60,$100,$152.0,$0
7-24-2011,detroit-tigers,minnesota-twins,53.95%,-117,117,104,-120,21,37,$100,$104.0,$204.0
7-24-2011,tampa-bay-rays,kansas-city-royals,55.31%,-124,124,-111,-105,13,29,$100,$90.09009009009009,$190.0900900900901
7-24-2011,washington-nationals,los-angeles-dodgers,52.98%,-113,113,120,-138,33,51,$100,$120.0,$0
7-24-2011,new-york-mets,miami-marlins,54.91%,-122,122,116,-135,38,57,$100,$115.99999999999999,$0
7-24-2011,milwaukee-brewers,san-francisco-giants,-56.1%,128,-128,-102,-114,30,14,$100,$87.71929824561404,$187.71929824561403
7-24-2011,oakland-athletics,new-york-yankees,-59.85%,149,-149,147,-172,2,23
7-24-2011,san-diego-padres,philadelphia-phillies,-58.45%,141,-141,208,-250,67,109,$100,$208.0,$0,$100,$208.0,$0
7-24-2011,toronto-blue-jays,texas-rangers,-55.83%,126,-126,179,-212,53,86,$100,$179.0,$279.0,$100,$179.0,$279.0
,,,,,,,,,,$1000,$276.80938833570417,27.68093883357042%,$200,$79.0,39.5%
,,,,,,,,,,,,,,,
7-25-2011,pittsburgh-pirates,atlanta-braves,-54.34%,119,-119,172,-200,53,81,$100,$172.0,$272.0,$100,$172.0,$272.0
7-25-2011,kansas-city-royals,boston-red-sox,-60.81%,155,-155,252,-312,97,157,$100,$252.0,$352.0,$100,$252.0,$352.0
7-25-2011,detroit-tigers,chicago-white-sox,52.25%,-109,109,120,-138,29,47,$100,$120.0,$0
7-25-2011,new-york-mets,cincinnati-reds,-52.5%,111,-111,116,-133,5,22,$100,$115.99999999999999,$216.0
7-25-2011,los-angeles-angels,cleveland-indians,52.53%,-111,111,-131,112,20,1,$100,$112.00000000000001,$212.0
7-25-2011,colorado-rockies,los-angeles-dodgers,-50.46%,102,-102,-102,-114,4,12
7-25-2011,minnesota-twins,texas-rangers,-59.25%,145,-145,159,-185,14,40,$100,$159.0,$0
7-25-2011,seattle-mariners,new-york-yankees,-63.47%,174,-174,187,-222,13,48,$100,$187.0,$0
7-25-2011,tampa-bay-rays,oakland-athletics,54.77%,-121,121,-119,102,2,19,$100,$84.03361344537815,$0
7-25-2011,san-diego-padres,philadelphia-phillies,-58.98%,144,-144,216,-256,72,112,$100,$216.0,$316.0,$100,$216.0,$316.0
,,,,,,,,,,$900,$468.0,52.0%,$300,$640.0,213.33333333333334%
,,,,,,,,,,,,,,,
7-26-2011,arizona-diamondbacks,san-diego-padres,54.79%,-121,121,102,-120,23,41,$100,$102.0,$202.0
7-26-2011,pittsburgh-pirates,atlanta-braves,-53.95%,117,-117,165,-192,48,75,$100,$165.0,$0,$100,$165.0,$0
7-26-2011,baltimore-orioles,toronto-blue-jays,-58.32%,140,-140,156,-185,16,45,$100,$156.0,$256.0
7-26-2011,kansas-city-royals,boston-red-sox,-60.46%,153,-153,145,-169,8,16
7-26-2011,chicago-cubs,milwaukee-brewers,-58.23%,139,-139,245,-294,106,155,$100,$245.00000000000003,$0,$100,$245.00000000000003,$0
7-26-2011,detroit-tigers,chicago-white-sox,-52.5%,111,-111,-151,131,62,42,$100,$131.0,$0
7-26-2011,new-york-mets,cincinnati-reds,51.57%,-106,106,127,-147,33,53,$100,$127.0,$227.0
7-26-2011,los-angeles-angels,cleveland-indians,51.67%,-107,107,-140,122,33,15,$100,$122.0,$0
7-26-2011,colorado-rockies,los-angeles-dodgers,-52.96%,113,-113,142,-166,29,53,$100,$142.0,$0
7-26-2011,minnesota-twins,texas-rangers,-60.58%,154,-154,192,-227,38,73,$100,$192.0,$292.0
7-26-2011,seattle-mariners,new-york-yankees,-63.64%,175,-175,256,-312,81,137,$100,$256.0,$0,$100,$256.0,$0
7-26-2011,tampa-bay-rays,oakland-athletics,54.38%,-119,119,-131,112,12,7
7-26-2011,san-francisco-giants,philadelphia-phillies,-56.16%,128,-128,143,-163,15,35,$100,$143.0,$0
,,,,,,,,,,$1100,$-123.0,-11.181818181818182%,$300,$-300,-100.0%
,,,,,,,,,,,,,,,
7-27-2011,arizona-diamondbacks,san-diego-padres,55.48%,-125,125,100,-117,25,42,$100,$100.0,$200.0
7-27-2011,pittsburgh-pirates,atlanta-braves,-54.22%,118,-118,152,-178,34,60,$100,$152.0,$0
7-27-2011,baltimore-orioles,toronto-blue-jays,-56.76%,131,-131,154,-178,23,47,$100,$154.0,$0
7-27-2011,kansas-city-royals,boston-red-sox,-60.84%,155,-155,174,-204,19,49,$100,$174.0,$0
7-27-2011,chicago-cubs,milwaukee-brewers,-58.61%,142,-142,159,-185,17,43,$100,$159.0,$0
7-27-2011,detroit-tigers,chicago-white-sox,53.08%,-113,113,100,-117,13,30,$100,$100.0,$0
7-27-2011,new-york-mets,cincinnati-reds,51.92%,-108,108,131,-151,39,59,$100,$131.0,$231.0
7-27-2011,los-angeles-angels,cleveland-indians,52.53%,-111,111,-123,104,12,7
7-27-2011,colorado-rockies,los-angeles-dodgers,-53.92%,117,-117,131,-153,14,36,$100,$131.0,$231.0
7-27-2011,minnesota-twins,texas-rangers,-59.63%,148,-148,174,-204,26,56,$100,$174.0,$274.0
7-27-2011,seattle-mariners,new-york-yankees,-63.67%,175,-175,129,-151,46,24,$100,$66.2251655629139,$0
7-27-2011,tampa-bay-rays,oakland-athletics,50.38%,-102,102,-131,114,29,12,$100,$113.99999999999999,$214.0
7-27-2011,san-francisco-giants,philadelphia-phillies,-56.89%,132,-132,144,-166,12,34,$100,$144.0,$244.0
,,,,,,,,,,$1200,$194.0,16.166666666666664%,$0,$0,0%
,,,,,,,,,,,,,,,
7-28-2011,arizona-diamondbacks,san-diego-padres,56.15%,-128,128,-107,-109,21,37,$100,$93.45794392523364,$0
7-28-2011,pittsburgh-pirates,atlanta-braves,-54.49%,120,-120,141,-163,21,43,$100,$141.0,$241.0
7-28-2011,baltimore-orioles,toronto-blue-jays,-57.97%,138,-138,150,-175,12,37,$100,$150.0,$0
7-28-2011,kansas-city-royals,boston-red-sox,-61.28%,158,-158,254,-312,96,154,$100,$254.0,$354.0,$100,$254.0,$354.0
7-28-2011,chicago-cubs,milwaukee-brewers,-59.71%,148,-148,166,-192,18,44,$100,$166.0,$0
7-28-2011,new-york-mets,cincinnati-reds,52.4%,-110,110,131,-151,41,61,$100,$131.0,$231.0
7-28-2011,los-angeles-angels,detroit-tigers,51.93%,-108,108,119,-136,27,44,$100,$119.0,$219.0
7-28-2011,minnesota-twins,texas-rangers,-59.06%,144,-144,141,-163,3,19
7-28-2011,tampa-bay-rays,oakland-athletics,-50.8%,103,-103,108,-126,5,23,$100,$108.0,$208.0
7-28-2011,san-francisco-giants,philadelphia-phillies,-56.42%,129,-129,-120,106,49,35,$100,$106.0,$0
,,,,,,,,,,$900,$353.0,39.22222222222223%,$100,$254.0,254.0%
,,,,,,,,,,,,,,,
7-29-2011,arizona-diamondbacks,los-angeles-dodgers,55.23%,-123,123,-113,-103,10,26,$100,$88.49557522123895,$0
7-29-2011,baltimore-orioles,new-york-yankees,-61.19%,158,-158,177,-208,19,50,$100,$177.0,$277.0
7-29-2011,boston-red-sox,chicago-white-sox,57.66%,-136,136,-102,-114,34,50,$100,$98.0392156862745,$0
7-29-2011,san-francisco-giants,cincinnati-reds,54.67%,-121,121,-120,102,1,19,$100,$83.33333333333334,$0
7-29-2011,kansas-city-royals,cleveland-indians,-56.91%,132,-132,114,-133,18,1
7-29-2011,colorado-rockies,san-diego-padres,50.35%,-101,101,104,-123,5,24,$100,$104.0,$204.0
7-29-2011,los-angeles-angels,detroit-tigers,50.08%,-100,100,125,-147,25,47,$100,$125.0,$0
7-29-2011,houston-astros,milwaukee-brewers,-60.96%,156,-156,160,-188,4,32,$100,$160.0,$0
7-29-2011,minnesota-twins,oakland-athletics,-55.04%,122,-122,129,-149,7,27,$100,$129.0,$229.0
7-29-2011,new-york-mets,washington-nationals,54.65%,-121,121,-123,104,2,17
7-29-2011,pittsburgh-pirates,philadelphia-phillies,-55.83%,126,-126,241,-294,115,168,$100,$241.0,$0,$100,$241.0,$0
7-29-2011,tampa-bay-rays,seattle-mariners,55.01%,-122,122,-108,-108,14,30,$100,$92.59259259259258,$192.59259259259258
7-29-2011,texas-rangers,toronto-blue-jays,54.94%,-122,122,-135,116,13,6
,,,,,,,,,,$1000,$-97.40740740740739,-9.740740740740739%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-30-2011,arizona-diamondbacks,los-angeles-dodgers,54.7%,-121,121,121,-140,42,61,$100,$121.0,$221.0
7-30-2011,baltimore-orioles,new-york-yankees,-60.87%,156,-156,200,-227,44,71,$100,$200.0,$0
7-30-2011,boston-red-sox,chicago-white-sox,57.32%,-134,134,-156,135,22,1,$100,$135.0,$0
7-30-2011,san-francisco-giants,cincinnati-reds,51.06%,-104,104,100,-119,4,23,$100,$100.0,$0
7-30-2011,kansas-city-royals,cleveland-indians,-51.33%,105,-105,137,-158,32,53,$100,$137.0,$0
7-30-2011,colorado-rockies,san-diego-padres,52.41%,-110,110,-108,-103,2,13,$100,$92.59259259259258,$192.59259259259258
7-30-2011,los-angeles-angels,detroit-tigers,52.14%,-109,109,-119,102,10,7
7-30-2011,houston-astros,milwaukee-brewers,-61.31%,158,-158,229,-277,71,119,$100,$229.0,$0,$100,$229.0,$0
7-30-2011,minnesota-twins,oakland-athletics,-54.2%,118,-118,116,-135,2,17
7-30-2011,new-york-mets,washington-nationals,55.45%,-124,124,-123,104,1,20,$100,$81.30081300813008,$0
7-30-2011,pittsburgh-pirates,philadelphia-phillies,-56.48%,130,-130,221,-263,91,133,$100,$221.0,$0,$100,$221.0,$0
7-30-2011,tampa-bay-rays,seattle-mariners,55.83%,-126,126,100,-117,26,43,$100,$100.0,$0
7-30-2011,texas-rangers,toronto-blue-jays,54.59%,-120,120,-111,-105,9,25,$100,$90.09009009009009,$190.0900900900901
,,,,,,,,,,$1100,$-496.31731731731725,-45.11975611975612%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
7-31-2011,arizona-diamondbacks,los-angeles-dodgers,55.08%,-123,123,108,-126,31,49,$100,$108.0,$208.0
7-31-2011,baltimore-orioles,new-york-yankees,-61.19%,158,-158,179,-212,21,54,$100,$179.0,$0
7-31-2011,boston-red-sox,chicago-white-sox,57.88%,-137,137,102,-119,39,56,$100,$102.0,$202.0
7-31-2011,san-francisco-giants,cincinnati-reds,53.0%,-113,113,137,-158,50,71,$100,$137.0,$0,$100,$137.0,$0
7-31-2011,kansas-city-royals,cleveland-indians,-56.91%,132,-132,110,-129,22,3,$100,$77.51937984496124,$0
7-31-2011,colorado-rockies,san-diego-padres,53.56%,-115,115,-111,-102,4,17,$100,$90.09009009009009,$0
7-31-2011,los-angeles-angels,detroit-tigers,-50.21%,101,-101,125,-144,24,43,$100,$125.0,$0
7-31-2011,houston-astros,milwaukee-brewers,-61.64%,161,-161,168,-196,7,35,$100,$168.0,$0
7-31-2011,minnesota-twins,oakland-athletics,-55.04%,122,-122,127,-147,5,25,$100,$127.0,$0
7-31-2011,new-york-mets,washington-nationals,54.0%,-117,117,104,-121,21,38,$100,$104.0,$0
7-31-2011,pittsburgh-pirates,philadelphia-phillies,-57.0%,133,-133,171,-200,38,67,$100,$171.0,$0
7-31-2011,tampa-bay-rays,seattle-mariners,55.5%,-125,125,-129,110,4,15
7-31-2011,texas-rangers,toronto-blue-jays,55.05%,-122,122,-109,-106,13,28,$100,$91.74311926605503,$0
,,,,,,,,,,$1200,$-790.0,-65.83333333333333%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
8-1-2011,arizona-diamondbacks,san-francisco-giants,53.43%,-115,115,120,-138,35,53,$100,$120.0,$220.0
8-1-2011,atlanta-braves,washington-nationals,56.46%,-130,130,-147,125,17,5
8-1-2011,cleveland-indians,boston-red-sox,-58.3%,140,-140,167,-196,27,56,$100,$167.0,$267.0
8-1-2011,chicago-cubs,pittsburgh-pirates,-56.22%,128,-128,121,-140,7,12
8-1-2011,new-york-yankees,chicago-white-sox,57.54%,-136,136,-185,158,49,22,$100,$158.0,$0
8-1-2011,cincinnati-reds,houston-astros,59.55%,-147,147,-135,117,12,30,$100,$74.07407407407408,$0
8-1-2011,philadelphia-phillies,colorado-rockies,57.75%,-137,137,-149,129,12,8
8-1-2011,los-angeles-dodgers,san-diego-padres,52.16%,-109,109,-142,122,33,13,$100,$122.0,$0
8-1-2011,oakland-athletics,seattle-mariners,-50.01%,100,-100,-126,108,26,8,$100,$108.0,$208.0
,,,,,,,,,,$600,$95.0,15.833333333333332%,$0,$0,0%
,,,,,,,,,,,,,,,
8-2-2011,arizona-diamondbacks,san-francisco-giants,53.52%,-115,115,147,-169,62,84,$100,$147.0,$247.0,$100,$147.0,$247.0
8-2-2011,atlanta-braves,washington-nationals,56.12%,-128,128,-106,-111,22,39,$100,$94.33962264150944,$0
8-2-2011,baltimore-orioles,kansas-city-royals,-55.97%,127,-127,123,-142,4,15
8-2-2011,cleveland-indians,boston-red-sox,-57.68%,136,-136,221,-263,85,127,$100,$221.0,$0,$100,$221.0,$0
8-2-2011,chicago-cubs,pittsburgh-pirates,-55.9%,127,-127,123,-142,4,15
8-2-2011,new-york-yankees,chicago-white-sox,57.78%,-137,137,-107,-109,30,46,$100,$93.45794392523364,$193.45794392523362
8-2-2011,cincinnati-reds,houston-astros,59.32%,-146,146,-131,112,15,34,$100,$76.33587786259541,$176.3358778625954
8-2-2011,philadelphia-phillies,colorado-rockies,58.0%,-138,138,-114,-102,24,40,$100,$87.71929824561404,$187.71929824561403
8-2-2011,texas-rangers,detroit-tigers,54.61%,-120,120,102,-120,22,40,$100,$102.0,$0
8-2-2011,minnesota-twins,los-angeles-angels,-56.26%,129,-129,142,-163,13,34,$100,$142.0,$0
8-2-2011,los-angeles-dodgers,san-diego-padres,52.41%,-110,110,-102,-114,8,24,$100,$98.0392156862745,$198.0392156862745
8-2-2011,oakland-athletics,seattle-mariners,-50.79%,103,-103,-135,116,38,19,$100,$115.99999999999999,$216.0
8-2-2011,toronto-blue-jays,tampa-bay-rays,-50.21%,101,-101,127,-147,26,46,$100,$127.0,$227.0
,,,,,,,,,,$1100,$345.5523357197176,31.413848701792507%,$200,$47.0,23.5%
,,,,,,,,,,,,,,,
8-3-2011,arizona-diamondbacks,san-francisco-giants,55.46%,-125,125,142,-163,67,88,$100,$142.0,$0,$100,$142.0,$0
8-3-2011,atlanta-braves,washington-nationals,55.46%,-125,125,-153,131,28,6,$100,$131.0,$0
8-3-2011,baltimore-orioles,kansas-city-royals,-54.91%,122,-122,104,-120,18,2,$100,$83.33333333333334,$183.33333333333334
8-3-2011,cleveland-indians,boston-red-sox,-58.16%,139,-139,158,-185,19,46,$100,$158.0,$0
8-3-2011,chicago-cubs,pittsburgh-pirates,-55.28%,124,-124,-113,-104,37,20,$100,$96.15384615384615,$0
8-3-2011,new-york-yankees,chicago-white-sox,58.21%,-139,139,-112,-105,27,44,$100,$89.28571428571428,$189.28571428571428
8-3-2011,cincinnati-reds,houston-astros,59.59%,-147,147,-144,124,3,23,$100,$69.44444444444444,$0
8-3-2011,philadelphia-phillies,colorado-rockies,58.45%,-141,141,-200,172,59,31,$100,$172.0,$0
8-3-2011,texas-rangers,detroit-tigers,51.75%,-107,107,-108,-108,1,15
8-3-2011,minnesota-twins,los-angeles-angels,-56.93%,132,-132,-112,-105,44,27,$100,$95.23809523809524,$0
8-3-2011,los-angeles-dodgers,san-diego-padres,53.17%,-114,114,-111,-106,3,20,$100,$90.09009009009009,$0
8-3-2011,atlanta-braves,new-york-mets,53.44%,-115,115,-121,104,6,11
8-3-2011,oakland-athletics,seattle-mariners,-51.44%,106,-106,-153,131,59,37,$100,$131.0,$231.0
8-3-2011,toronto-blue-jays,tampa-bay-rays,50.41%,-102,102,138,-161,40,63,$100,$138.0,$0
,,,,,,,,,,$1200,$-596.3809523809524,-49.6984126984127%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
8-4-2011,baltimore-orioles,kansas-city-royals,-55.64%,125,-125,117,-136,8,11
8-4-2011,cleveland-indians,boston-red-sox,-58.59%,141,-141,144,-166,3,25,$100,$144.0,$244.0
8-4-2011,chicago-cubs,pittsburgh-pirates,-54.95%,122,-122,136,-158,14,36,$100,$136.0,$236.0
8-4-2011,new-york-yankees,chicago-white-sox,58.78%,-143,143,-116,-101,27,44,$100,$86.20689655172414,$186.20689655172413
8-4-2011,washington-nationals,colorado-rockies,-50.88%,104,-104,121,-138,17,34,$100,$121.0,$0
8-4-2011,texas-rangers,detroit-tigers,51.11%,-105,105,-153,131,48,26,$100,$131.0,$0
8-4-2011,minnesota-twins,los-angeles-angels,-56.04%,127,-127,150,-175,23,48,$100,$150.0,$0
8-4-2011,philadelphia-phillies,san-francisco-giants,56.36%,-129,129,-138,121,9,8
8-4-2011,toronto-blue-jays,tampa-bay-rays,-50.45%,102,-102,102,-119,0,17
,,,,,,,,,,$600,$66.20689655172418,11.034482758620697%,$0,$0,0%
,,,,,,,,,,,,,,,
8-5-2011,los-angeles-dodgers,arizona-diamondbacks,-55.33%,124,-124,121,-140,3,16
8-5-2011,atlanta-braves,new-york-mets,52.67%,-111,111,-121,104,10,7
8-5-2011,toronto-blue-jays,baltimore-orioles,56.91%,-132,132,-117,-101,15,33,$100,$85.47008547008548,$185.47008547008548
8-5-2011,new-york-yankees,boston-red-sox,52.14%,-109,109,133,-156,42,65,$100,$133.0,$233.0
8-5-2011,cincinnati-reds,chicago-cubs,56.52%,-130,130,120,-138,50,68,$100,$120.0,$0,$100,$120.0,$0
8-5-2011,chicago-white-sox,minnesota-twins,53.25%,-114,114,-107,-109,7,23,$100,$93.45794392523364,$193.45794392523362
8-5-2011,cleveland-indians,texas-rangers,-56.63%,131,-131,136,-158,5,27,$100,$136.0,$0
8-5-2011,washington-nationals,colorado-rockies,-51.48%,106,-106,116,-135,10,29,$100,$115.99999999999999,$216.0
8-5-2011,detroit-tigers,kansas-city-royals,53.88%,-117,117,-192,164,75,47,$100,$164.0,$0,$100,$164.0,$0
8-5-2011,milwaukee-brewers,houston-astros,59.84%,-149,149,-212,181,63,32,$100,$181.0,$0
8-5-2011,seattle-mariners,los-angeles-angels,-58.28%,140,-140,227,-270,87,130,$100,$227.0,$0,$100,$227.0,$0
8-5-2011,oakland-athletics,tampa-bay-rays,-56.26%,129,-129,154,-181,25,52,$100,$154.0,$0
8-5-2011,philadelphia-phillies,san-francisco-giants,56.7%,-131,131,-117,100,14,31,$100,$85.47008547008548,$185.47008547008548
8-5-2011,san-diego-padres,pittsburgh-pirates,-50.45%,102,-102,122,-140,20,38,$100,$122.0,$222.0
,,,,,,,,,,$1200,$35.39811486540452,2.9498429054503768%,$300,$-300,-100.0%
,,,,,,,,,,,,,,,
8-6-2011,los-angeles-dodgers,arizona-diamondbacks,-54.92%,122,-122,129,-151,7,29,$100,$129.0,$229.0
8-6-2011,atlanta-braves,new-york-mets,54.46%,-120,120,-114,-102,6,22,$100,$87.71929824561404,$0
8-6-2011,toronto-blue-jays,baltimore-orioles,57.13%,-133,133,-144,125,11,8
8-6-2011,new-york-yankees,boston-red-sox,53.34%,-114,114,-156,135,42,21,$100,$135.0,$235.0
8-6-2011,cincinnati-reds,chicago-cubs,56.21%,-128,128,-133,116,5,12
8-6-2011,chicago-white-sox,minnesota-twins,51.28%,-105,105,112,-128,17,33,$100,$112.00000000000001,$212.0
8-6-2011,cleveland-indians,texas-rangers,-57.1%,133,-133,183,-217,50,84,$100,$183.0,$283.0,$100,$183.0,$283.0
8-6-2011,washington-nationals,colorado-rockies,-50.88%,104,-104,150,-175,46,71,$100,$150.0,$0,$100,$150.0,$0
8-6-2011,detroit-tigers,kansas-city-royals,54.19%,-118,118,-192,164,74,46,$100,$164.0,$0,$100,$164.0,$0
8-6-2011,milwaukee-brewers,houston-astros,60.31%,-152,152,-153,133,1,19
8-6-2011,seattle-mariners,los-angeles-angels,-60.06%,150,-150,131,-153,19,3
8-6-2011,oakland-athletics,tampa-bay-rays,-56.87%,132,-132,121,-140,11,8
8-6-2011,philadelphia-phillies,san-francisco-giants,57.26%,-134,134,-125,106,9,28,$100,$80.0,$180.0
8-6-2011,san-diego-padres,pittsburgh-pirates,50.08%,-100,100,-102,-114,2,14
,,,,,,,,,,$800,$339.0,42.375%,$300,$-17.0,-5.666666666666666%
,,,,,,,,,,,,,,,
8-7-2011,los-angeles-dodgers,arizona-diamondbacks,-54.53%,120,-120,-106,-111,26,9,$100,$90.09009009009009,$190.0900900900901
8-7-2011,atlanta-braves,new-york-mets,53.73%,-116,116,-147,127,31,11,$100,$127.0,$0
8-7-2011,toronto-blue-jays,baltimore-orioles,56.68%,-131,131,-144,124,13,7
8-7-2011,new-york-yankees,boston-red-sox,52.14%,-109,109,141,-163,50,72,$100,$141.0,$0,$100,$141.0,$0
8-7-2011,cincinnati-reds,chicago-cubs,52.14%,-109,109,-107,-109,2,18,$100,$93.45794392523364,$193.45794392523362
8-7-2011,chicago-white-sox,minnesota-twins,54.49%,-120,120,-113,-104,7,24,$100,$88.49557522123895,$188.49557522123894
8-7-2011,cleveland-indians,texas-rangers,-56.52%,130,-130,148,-172,18,42,$100,$148.0,$0
8-7-2011,washington-nationals,colorado-rockies,-51.48%,106,-106,104,-123,2,17
8-7-2011,detroit-tigers,kansas-city-royals,54.44%,-119,119,-126,108,7,11
8-7-2011,milwaukee-brewers,houston-astros,60.5%,-153,153,-175,149,22,4
8-7-2011,seattle-mariners,los-angeles-angels,-57.06%,133,-133,112,-129,21,4,$100,$77.51937984496124,$177.51937984496124
8-7-2011,oakland-athletics,tampa-bay-rays,-56.26%,129,-129,152,-178,23,49,$100,$152.0,$252.0
8-7-2011,philadelphia-phillies,san-francisco-giants,59.46%,-147,147,124,-144,71,91,$100,$124.0,$0,$100,$124.0,$0
8-7-2011,san-diego-padres,pittsburgh-pirates,58.22%,-139,139,-116,-101,23,40,$100,$86.20689655172414,$186.20689655172413
,,,,,,,,,,$1000,$187.7698856332479,18.77698856332479%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
8-8-2011,houston-astros,arizona-diamondbacks,-60.4%,153,-153,177,-208,24,55,$100,$177.0,$277.0
8-8-2011,chicago-white-sox,baltimore-orioles,56.29%,-129,129,-128,110,1,19,$100,$78.125,$178.125
8-8-2011,boston-red-sox,minnesota-twins,60.37%,-152,152,-116,-101,36,53,$100,$86.20689655172414,$186.20689655172413
8-8-2011,washington-nationals,chicago-cubs,53.63%,-116,116,140,-163,56,79,$100,$140.0,$240.0,$100,$140.0,$240.0
8-8-2011,colorado-rockies,cincinnati-reds,-52.84%,112,-112,129,-147,17,35,$100,$129.0,$229.0
8-8-2011,kansas-city-royals,tampa-bay-rays,-55.27%,124,-124,142,-166,18,42,$100,$142.0,$0
8-8-2011,philadelphia-phillies,los-angeles-dodgers,59.6%,-148,148,-163,141,15,7
8-8-2011,atlanta-braves,miami-marlins,56.87%,-132,132,-114,-101,18,33,$100,$87.71929824561404,$187.71929824561403
8-8-2011,san-diego-padres,new-york-mets,50.8%,-103,103,-111,-106,8,9
8-8-2011,pittsburgh-pirates,san-francisco-giants,-53.23%,114,-114,165,-192,51,78,$100,$165.0,$265.0,$100,$165.0,$265.0
8-8-2011,seattle-mariners,texas-rangers,-59.55%,147,-147,210,-250,63,103,$100,$210.0,$0,$100,$210.0,$0
,,,,,,,,,,$900,$663.0511947973382,73.67235497748203%,$300,$205.0,68.33333333333333%
,,,,,,,,,,,,,,,
8-9-2011,houston-astros,arizona-diamondbacks,-59.92%,150,-150,163,-192,13,42,$100,$163.0,$0
8-9-2011,chicago-white-sox,baltimore-orioles,56.57%,-130,130,-136,118,6,12
8-9-2011,boston-red-sox,minnesota-twins,60.56%,-154,154,-136,118,18,36,$100,$73.52941176470588,$173.52941176470588
8-9-2011,colorado-rockies,cincinnati-reds,-52.21%,109,-109,112,-131,3,22,$100,$112.00000000000001,$212.0
8-9-2011,detroit-tigers,cleveland-indians,54.03%,-118,118,112,-129,30,47,$100,$112.00000000000001,$0
8-9-2011,kansas-city-royals,tampa-bay-rays,-55.94%,127,-127,161,-188,34,61,$100,$161.0,$0
8-9-2011,los-angeles-angels,new-york-yankees,-56.13%,128,-128,104,-121,24,7,$100,$82.64462809917356,$0
8-9-2011,philadelphia-phillies,los-angeles-dodgers,59.82%,-149,149,-178,152,29,3,$100,$152.0,$0
8-9-2011,atlanta-braves,miami-marlins,57.5%,-135,135,-128,110,7,25,$100,$78.125,$178.125
8-9-2011,san-diego-padres,new-york-mets,-51.17%,105,-105,119,-138,14,33,$100,$119.0,$0
8-9-2011,oakland-athletics,toronto-blue-jays,-55.79%,126,-126,123,-142,3,16
8-9-2011,pittsburgh-pirates,san-francisco-giants,-52.76%,112,-112,156,-185,44,73,$100,$156.0,$0
8-9-2011,seattle-mariners,texas-rangers,-60.11%,151,-151,165,-192,14,41,$100,$165.0,$0
,,,,,,,,,,$1100,$-536.3455882352941,-48.75868983957219%,$0,$0,0%
,,,,,,,,,,,,,,,
8-10-2011,houston-astros,arizona-diamondbacks,-60.13%,151,-151,191,-227,40,76,$100,$191.0,$0
8-10-2011,chicago-white-sox,baltimore-orioles,57.61%,-136,136,-119,102,17,34,$100,$84.03361344537815,$0
8-10-2011,boston-red-sox,minnesota-twins,61.03%,-157,157,-200,171,43,14,$100,$171.0,$271.0
8-10-2011,washington-nationals,chicago-cubs,53.9%,-117,117,-104,-113,13,30,$100,$96.15384615384615,$0
8-10-2011,colorado-rockies,cincinnati-reds,-50.42%,102,-102,138,-161,36,59,$100,$138.0,$0
8-10-2011,detroit-tigers,cleveland-indians,-50.26%,101,-101,116,-135,15,34,$100,$115.99999999999999,$0
8-10-2011,kansas-city-royals,tampa-bay-rays,-56.59%,130,-130,119,-138,11,8
