Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won
8-9-2012,toronto-blue-jays,tampa-bay-rays,-55.2%,123,-123,170,-200,47,77,$100,$170.0,$0,$100,$170.0,$0
,,,,,,,,,,$500,$-238.0,-47.599999999999994%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
8-10-2012,washington-nationals,arizona-diamondbacks,55.17%,-123,123,-126,108,3,15
8-10-2012,atlanta-braves,new-york-mets,56.69%,-131,131,-116,-101,15,32,$100,$86.20689655172414,$186.20689655172413
8-10-2012,kansas-city-royals,baltimore-orioles,-52.17%,109,-109,104,-121,5,12
8-10-2012,boston-red-sox,cleveland-indians,52.83%,-112,112,-158,136,46,24,$100,$136.0,$0
8-10-2012,cincinnati-reds,chicago-cubs,59.67%,-148,148,-144,125,4,23,$100,$69.44444444444444,$169.44444444444446
8-10-2012,oakland-athletics,chicago-white-sox,-52.07%,109,-109,-105,-112,14,3
8-10-2012,colorado-rockies,san-francisco-giants,-59.65%,148,-148,192,-227,44,79,$100,$192.0,$292.0
8-10-2012,detroit-tigers,texas-rangers,-54.64%,120,-120,112,-131,8,11
8-10-2012,milwaukee-brewers,houston-astros,58.24%,-139,139,-117,100,22,39,$100,$85.47008547008548,$0
8-10-2012,seattle-mariners,los-angeles-angels,-54.48%,120,-120,102,-120,18,0
8-10-2012,los-angeles-dodgers,miami-marlins,56.42%,-129,129,-166,143,37,14,$100,$143.0,$0
8-10-2012,tampa-bay-rays,minnesota-twins,55.92%,-127,127,-117,100,10,27,$100,$85.47008547008548,$185.47008547008548
8-10-2012,new-york-yankees,toronto-blue-jays,56.57%,-130,130,-140,121,10,9
,,,,,,,,,,$700,$133.12142646625398,19.017346638036283%,$0,$0,0%
,,,,,,,,,,,,,,,
8-11-2012,washington-nationals,arizona-diamondbacks,55.99%,-127,127,112,-131,39,58,$100,$112.00000000000001,$212.0
8-11-2012,atlanta-braves,new-york-mets,58.17%,-139,139,-108,-108,31,47,$100,$92.59259259259258,$192.59259259259258
8-11-2012,kansas-city-royals,baltimore-orioles,-55.0%,122,-122,120,-138,2,16
8-11-2012,boston-red-sox,cleveland-indians,55.48%,-125,125,-138,120,13,5
8-11-2012,cincinnati-reds,chicago-cubs,59.89%,-149,149,-135,118,14,31,$100,$74.07407407407408,$174.07407407407408
8-11-2012,oakland-athletics,chicago-white-sox,-52.36%,110,-110,127,-144,17,34,$100,$127.0,$227.0
8-11-2012,colorado-rockies,san-francisco-giants,-59.3%,146,-146,210,-243,64,97,$100,$210.0,$0,$100,$210.0,$0
8-11-2012,detroit-tigers,texas-rangers,-53.83%,117,-117,-140,122,57,39,$100,$122.0,$222.0
8-11-2012,milwaukee-brewers,houston-astros,57.94%,-138,138,-181,154,43,16,$100,$154.0,$254.0
8-11-2012,seattle-mariners,los-angeles-angels,-55.17%,123,-123,202,-243,79,120,$100,$202.0,$302.0,$100,$202.0,$302.0
8-11-2012,los-angeles-dodgers,miami-marlins,56.76%,-131,131,-128,110,3,21,$100,$78.125,$0
8-11-2012,tampa-bay-rays,minnesota-twins,56.47%,-130,130,-196,169,66,39,$100,$169.0,$0
8-11-2012,new-york-yankees,toronto-blue-jays,57.1%,-133,133,-156,134,23,1,$100,$134.0,$0
8-11-2012,san-diego-padres,pittsburgh-pirates,-58.0%,138,-138,154,-178,16,40,$100,$154.0,$254.0
,,,,,,,,,,$1200,$637.6666666666667,53.13888888888889%,$200,$102.0,51.0%
,,,,,,,,,,,,,,,
8-12-2012,washington-nationals,arizona-diamondbacks,57.24%,-134,134,116,-133,50,67,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0
8-12-2012,atlanta-braves,new-york-mets,58.51%,-141,141,-114,-102,27,43,$100,$87.71929824561404,$0
8-12-2012,kansas-city-royals,baltimore-orioles,-53.96%,117,-117,106,-123,11,6
8-12-2012,boston-red-sox,cleveland-indians,52.66%,-111,111,-156,135,45,24,$100,$135.0,$0
8-12-2012,cincinnati-reds,chicago-cubs,60.11%,-151,151,-192,165,41,14,$100,$165.0,$0
8-12-2012,oakland-athletics,chicago-white-sox,-52.03%,108,-108,134,-156,26,48,$100,$134.0,$0
8-12-2012,colorado-rockies,san-francisco-giants,-59.72%,148,-148,146,-172,2,24
8-12-2012,detroit-tigers,texas-rangers,-54.37%,119,-119,123,-142,4,23,$100,$123.0,$0
8-12-2012,milwaukee-brewers,houston-astros,57.66%,-136,136,-188,162,52,26,$100,$162.0,$0
8-12-2012,seattle-mariners,los-angeles-angels,-54.48%,120,-120,227,-277,107,157,$100,$227.0,$327.0,$100,$227.0,$327.0
8-12-2012,los-angeles-dodgers,miami-marlins,56.29%,-129,129,-138,119,9,10
8-12-2012,tampa-bay-rays,minnesota-twins,56.78%,-131,131,-128,110,3,21,$100,$78.125,$178.125
8-12-2012,new-york-yankees,toronto-blue-jays,57.43%,-135,135,-181,156,46,21,$100,$156.0,$256.0
8-12-2012,san-diego-padres,pittsburgh-pirates,-57.45%,135,-135,152,-175,17,40,$100,$152.0,$0
,,,,,,,,,,$1100,$-338.875,-30.80681818181818%,$200,$127.0,63.5%
,,,,,,,,,,,,,,,
8-13-2012,san-diego-padres,atlanta-braves,-58.12%,139,-139,166,-192,27,53,$100,$166.0,$266.0
8-13-2012,houston-astros,chicago-cubs,-57.92%,138,-138,161,-188,23,50,$100,$161.0,$0
8-13-2012,chicago-white-sox,toronto-blue-jays,55.47%,-125,125,-126,108,1,17
8-13-2012,cleveland-indians,los-angeles-angels,-58.34%,140,-140,169,-196,29,56,$100,$169.0,$269.0
8-13-2012,milwaukee-brewers,colorado-rockies,56.63%,-131,131,-147,127,16,4
8-13-2012,detroit-tigers,minnesota-twins,56.42%,-129,129,-142,123,13,6
8-13-2012,los-angeles-dodgers,pittsburgh-pirates,-50.89%,104,-104,114,-133,10,29,$100,$113.99999999999999,$214.0
8-13-2012,philadelphia-phillies,miami-marlins,53.34%,-114,114,-163,141,49,27,$100,$141.0,$0
8-13-2012,texas-rangers,new-york-yankees,50.32%,-101,101,-101,-116,0,17
8-13-2012,washington-nationals,san-francisco-giants,56.18%,-128,128,100,-117,28,45,$100,$100.0,$200.0
8-13-2012,tampa-bay-rays,seattle-mariners,54.45%,-120,120,-135,117,15,3
,,,,,,,,,,$600,$349.0,58.166666666666664%,$0,$0,0%
,,,,,,,,,,,,,,,
8-14-2012,san-diego-padres,atlanta-braves,-57.76%,137,-137,168,-196,31,59,$100,$168.0,$0
8-14-2012,boston-red-sox,baltimore-orioles,51.0%,-104,104,-105,-112,1,16
8-14-2012,houston-astros,chicago-cubs,-59.04%,144,-144,104,-123,40,21,$100,$81.30081300813008,$0
8-14-2012,chicago-white-sox,toronto-blue-jays,55.13%,-123,123,-120,102,3,21,$100,$83.33333333333334,$183.33333333333334
8-14-2012,new-york-mets,cincinnati-reds,-57.0%,133,-133,160,-188,27,55,$100,$160.0,$0
8-14-2012,cleveland-indians,los-angeles-angels,-56.82%,132,-132,160,-188,28,56,$100,$160.0,$0
8-14-2012,milwaukee-brewers,colorado-rockies,56.23%,-128,128,-113,-103,15,31,$100,$88.49557522123895,$0
8-14-2012,detroit-tigers,minnesota-twins,55.83%,-126,126,-166,142,40,16,$100,$142.0,$0
8-14-2012,oakland-athletics,kansas-city-royals,55.38%,-124,124,-104,-113,20,37,$100,$96.15384615384615,$0
8-14-2012,los-angeles-dodgers,pittsburgh-pirates,-50.01%,100,-100,-114,104,14,4,$100,$104.0,$0
8-14-2012,philadelphia-phillies,miami-marlins,54.0%,-117,117,136,-156,53,73,$100,$136.0,$236.0,$100,$136.0,$236.0
8-14-2012,texas-rangers,new-york-yankees,-50.0%,100,-100,122,-140,22,40,$100,$122.0,$0
8-14-2012,washington-nationals,san-francisco-giants,57.69%,-136,136,112,-131,48,67,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0
8-14-2012,tampa-bay-rays,seattle-mariners,55.32%,-124,124,-169,146,45,22,$100,$146.0,$246.0
,,,,,,,,,,$1300,$-634.6666666666666,-48.82051282051282%,$200,$36.0,18.0%
,,,,,,,,,,,,,,,
8-15-2012,san-diego-padres,atlanta-braves,-58.23%,139,-139,161,-188,22,49,$100,$161.0,$0
8-15-2012,boston-red-sox,baltimore-orioles,50.31%,-101,101,110,-128,11,29,$100,$110.00000000000001,$0
8-15-2012,houston-astros,chicago-cubs,-57.92%,138,-138,116,-135,22,3,$100,$74.07407407407408,$174.07407407407408
8-15-2012,chicago-white-sox,toronto-blue-jays,55.39%,-124,124,-111,-105,13,29,$100,$90.09009009009009,$190.0900900900901
8-15-2012,new-york-mets,cincinnati-reds,-57.59%,136,-136,-111,-105,47,31,$100,$95.23809523809524,$195.23809523809524
8-15-2012,cleveland-indians,los-angeles-angels,-57.35%,134,-134,142,-166,8,32,$100,$142.0,$0
8-15-2012,milwaukee-brewers,colorado-rockies,55.88%,-127,127,100,-114,27,41,$100,$100.0,$0
8-15-2012,detroit-tigers,minnesota-twins,56.26%,-129,129,-156,134,27,5,$100,$134.0,$0
8-15-2012,oakland-athletics,kansas-city-royals,54.81%,-121,121,-125,106,4,15
8-15-2012,los-angeles-dodgers,pittsburgh-pirates,53.34%,-114,114,-142,124,28,10,$100,$124.0,$0
8-15-2012,philadelphia-phillies,miami-marlins,54.55%,-120,120,-133,114,13,6
8-15-2012,texas-rangers,new-york-yankees,-52.42%,110,-110,-102,-114,12,4
8-15-2012,washington-nationals,san-francisco-giants,55.09%,-123,123,-123,106,0,17
8-15-2012,tampa-bay-rays,seattle-mariners,54.0%,-117,117,112,-131,29,48,$100,$112.00000000000001,$0
,,,,,,,,,,$1000,$-440.59774059774054,-44.05977405977406%,$0,$0,0%
,,,,,,,,,,,,,,,
8-16-2012,san-diego-padres,atlanta-braves,-58.63%,142,-142,168,-196,26,54,$100,$168.0,$0
8-16-2012,boston-red-sox,baltimore-orioles,-55.09%,123,-123,-135,117,58,40,$100,$117.0,$0
8-16-2012,chicago-white-sox,toronto-blue-jays,55.83%,-126,126,-147,127,21,1,$100,$127.0,$0
8-16-2012,new-york-mets,cincinnati-reds,-58.15%,139,-139,134,-156,5,17
8-16-2012,miami-marlins,colorado-rockies,51.17%,-105,105,102,-119,7,24,$100,$102.0,$0
8-16-2012,oakland-athletics,kansas-city-royals,54.51%,-120,120,-104,-112,16,32,$100,$96.15384615384615,$196.15384615384613
8-16-2012,tampa-bay-rays,los-angeles-angels,52.72%,-112,112,-109,-106,3,18,$100,$91.74311926605503,$191.74311926605503
8-16-2012,los-angeles-dodgers,pittsburgh-pirates,56.28%,-129,129,119,-136,48,65,$100,$119.0,$0,$100,$119.0,$0
8-16-2012,philadelphia-phillies,milwaukee-brewers,-53.09%,113,-113,-117,100,30,13,$100,$100.0,$200.0
8-16-2012,texas-rangers,new-york-yankees,-53.31%,114,-114,-107,-109,21,5,$100,$91.74311926605503,$0
,,,,,,,,,,$900,$-312.1030345800989,-34.67811495334432%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
8-17-2012,arizona-diamondbacks,houston-astros,59.58%,-147,147,-188,160,41,13,$100,$160.0,$0
8-17-2012,los-angeles-dodgers,atlanta-braves,-53.34%,114,-114,-101,-116,15,2
8-17-2012,baltimore-orioles,detroit-tigers,-50.73%,103,-103,239,-285,136,182,$100,$239.0,$0,$100,$239.0,$0
8-17-2012,boston-red-sox,new-york-yankees,-55.48%,125,-125,122,-140,3,15
8-17-2012,chicago-cubs,cincinnati-reds,-62.12%,164,-164,175,-204,11,40,$100,$175.0,$0
8-17-2012,chicago-white-sox,kansas-city-royals,57.45%,-135,135,-156,135,21,0
8-17-2012,cleveland-indians,oakland-athletics,-57.63%,136,-136,112,-129,24,7,$100,$77.51937984496124,$177.51937984496124
8-17-2012,miami-marlins,colorado-rockies,50.57%,-102,102,110,-126,12,28,$100,$110.00000000000001,$210.0
8-17-2012,tampa-bay-rays,los-angeles-angels,54.35%,-119,119,137,-161,56,80,$100,$137.0,$237.0,$100,$137.0,$237.0
8-17-2012,philadelphia-phillies,milwaukee-brewers,-54.56%,120,-120,133,-153,13,33,$100,$133.0,$0
8-17-2012,minnesota-twins,seattle-mariners,-55.45%,124,-124,117,-135,7,11
8-17-2012,new-york-mets,washington-nationals,-58.21%,139,-139,136,-158,3,19
8-17-2012,san-francisco-giants,san-diego-padres,56.71%,-131,131,-158,137,27,6,$100,$137.0,$0
8-17-2012,texas-rangers,toronto-blue-jays,56.53%,-130,130,-172,149,42,19,$100,$149.0,$249.0
,,,,,,,,,,$900,$-26.480620155038764,-2.9422911283376405%,$200,$37.0,18.5%
,,,,,,,,,,,,,,,
8-18-2012,arizona-diamondbacks,houston-astros,59.76%,-149,149,-169,145,20,4
8-18-2012,los-angeles-dodgers,atlanta-braves,-53.62%,116,-116,125,-144,9,28,$100,$125.0,$225.0
8-18-2012,baltimore-orioles,detroit-tigers,-52.99%,113,-113,167,-188,54,75,$100,$167.0,$267.0,$100,$167.0,$267.0
8-18-2012,boston-red-sox,new-york-yankees,-56.16%,128,-128,-105,-112,33,16,$100,$89.28571428571428,$0
8-18-2012,chicago-cubs,cincinnati-reds,-62.36%,166,-166,170,-196,4,30,$100,$170.0,$0
8-18-2012,chicago-white-sox,kansas-city-royals,57.13%,-133,133,-142,123,9,10
8-18-2012,cleveland-indians,oakland-athletics,-58.11%,139,-139,136,-158,3,19
8-18-2012,miami-marlins,colorado-rockies,51.17%,-105,105,110,-126,15,31,$100,$110.00000000000001,$210.0
8-18-2012,tampa-bay-rays,los-angeles-angels,58.91%,-143,143,127,-149,70,92,$100,$127.0,$227.0,$100,$127.0,$227.0
8-18-2012,philadelphia-phillies,milwaukee-brewers,-55.06%,123,-123,-111,-105,34,18,$100,$95.23809523809524,$0
8-18-2012,minnesota-twins,seattle-mariners,-55.56%,125,-125,100,-117,25,8,$100,$85.47008547008548,$185.47008547008548
8-18-2012,new-york-mets,washington-nationals,-58.48%,141,-141,125,-144,16,3
8-18-2012,san-francisco-giants,san-diego-padres,57.33%,-134,134,-111,-106,23,40,$100,$90.09009009009009,$190.0900900900901
8-18-2012,texas-rangers,toronto-blue-jays,56.29%,-129,129,-136,120,7,9
,,,,,,,,,,$900,$404.5601755601756,44.95113061779728%,$200,$294.0,147.0%
,,,,,,,,,,,,,,,
8-19-2012,arizona-diamondbacks,houston-astros,60.19%,-151,151,-204,174,53,23,$100,$174.0,$0
8-19-2012,los-angeles-dodgers,atlanta-braves,-53.04%,113,-113,-102,-114,15,1
8-19-2012,baltimore-orioles,detroit-tigers,-50.73%,103,-103,152,-178,49,75,$100,$152.0,$252.0,$100,$152.0,$252.0
8-19-2012,boston-red-sox,new-york-yankees,-55.44%,124,-124,147,-169,23,45,$100,$147.0,$0
8-19-2012,chicago-cubs,cincinnati-reds,-63.35%,173,-173,221,-263,48,90,$100,$221.0,$0,$100,$221.0,$0
8-19-2012,chicago-white-sox,kansas-city-royals,56.57%,-130,130,-112,-105,18,35,$100,$89.28571428571428,$0
8-19-2012,cleveland-indians,oakland-athletics,-58.57%,141,-141,112,-131,29,10,$100,$76.33587786259541,$176.3358778625954
8-19-2012,miami-marlins,colorado-rockies,51.63%,-107,107,-138,120,31,13,$100,$120.0,$220.0
8-19-2012,tampa-bay-rays,los-angeles-angels,58.38%,-140,140,127,-149,67,89,$100,$127.0,$227.0,$100,$127.0,$227.0
8-19-2012,philadelphia-phillies,milwaukee-brewers,-53.61%,116,-116,114,-131,2,15
8-19-2012,minnesota-twins,seattle-mariners,-55.59%,125,-125,104,-123,21,2,$100,$81.30081300813008,$181.3008130081301
8-19-2012,new-york-mets,washington-nationals,-58.18%,139,-139,185,-217,46,78,$100,$185.0,$0,$100,$185.0,$0
8-19-2012,san-francisco-giants,san-diego-padres,57.55%,-136,136,-129,112,7,24,$100,$77.51937984496124,$0
8-19-2012,texas-rangers,toronto-blue-jays,56.49%,-130,130,-161,139,31,9,$100,$139.0,$0
,,,,,,,,,,$1200,$-143.3633091292745,-11.946942427439543%,$400,$79.0,19.75%
,,,,,,,,,,,,,,,
8-20-2012,miami-marlins,arizona-diamondbacks,-56.71%,131,-131,131,-153,0,22
8-20-2012,atlanta-braves,washington-nationals,-53.09%,113,-113,112,-131,1,18
8-20-2012,baltimore-orioles,texas-rangers,-55.03%,122,-122,150,-175,28,53,$100,$150.0,$0
8-20-2012,chicago-cubs,milwaukee-brewers,-64.21%,179,-179,134,-156,45,23,$100,$64.1025641025641,$164.1025641025641
8-20-2012,new-york-yankees,chicago-white-sox,52.88%,-112,112,-109,-107,3,19,$100,$91.74311926605503,$0
8-20-2012,cincinnati-reds,philadelphia-phillies,57.62%,-136,136,138,-161,74,97,$100,$138.0,$0,$100,$138.0,$0
8-20-2012,cleveland-indians,seattle-mariners,-61.75%,161,-161,102,-121,59,40,$100,$82.64462809917356,$182.64462809917356
8-20-2012,colorado-rockies,new-york-mets,-55.94%,127,-127,202,-243,75,116,$100,$202.0,$302.0,$100,$202.0,$302.0
8-20-2012,kansas-city-royals,tampa-bay-rays,-55.9%,127,-127,150,-175,23,48,$100,$150.0,$0
8-20-2012,san-francisco-giants,los-angeles-dodgers,-52.22%,109,-109,136,-158,27,49,$100,$136.0,$236.0
8-20-2012,minnesota-twins,oakland-athletics,-57.76%,137,-137,154,-181,17,44,$100,$154.0,$254.0
8-20-2012,pittsburgh-pirates,san-diego-padres,55.93%,-127,127,123,-138,50,65,$100,$123.0,$0,$100,$123.0,$0
,,,,,,,,,,$1000,$138.74719220173756,13.874719220173755%,$300,$2.0,0.6666666666666667%
,,,,,,,,,,,,,,,
8-21-2012,miami-marlins,arizona-diamondbacks,-55.75%,126,-126,145,-172,19,46,$100,$145.0,$245.0
8-21-2012,atlanta-braves,washington-nationals,-53.12%,113,-113,124,-144,11,31,$100,$124.0,$0
8-21-2012,baltimore-orioles,texas-rangers,-55.46%,125,-125,163,-192,38,67,$100,$163.0,$263.0
8-21-2012,los-angeles-angels,boston-red-sox,-50.06%,100,-100,-114,-103,14,3
8-21-2012,chicago-cubs,milwaukee-brewers,-64.38%,181,-181,175,-204,6,23
8-21-2012,new-york-yankees,chicago-white-sox,52.55%,-111,111,-109,-107,2,18,$100,$91.74311926605503,$0
8-21-2012,cincinnati-reds,philadelphia-phillies,56.99%,-133,133,136,-158,69,91,$100,$136.0,$236.0,$100,$136.0,$236.0
8-21-2012,cleveland-indians,seattle-mariners,-61.84%,162,-162,181,-217,19,55,$100,$181.0,$0
8-21-2012,colorado-rockies,new-york-mets,-55.58%,125,-125,142,-166,17,41,$100,$142.0,$242.0
8-21-2012,toronto-blue-jays,detroit-tigers,-56.39%,129,-129,200,-243,71,114,$100,$200.0,$0,$100,$200.0,$0
8-21-2012,kansas-city-royals,tampa-bay-rays,-56.29%,129,-129,222,-270,93,141,$100,$222.00000000000003,$322.0,$100,$222.00000000000003,$322.0
8-21-2012,san-francisco-giants,los-angeles-dodgers,52.62%,-111,111,104,-123,15,34,$100,$104.0,$204.0
8-21-2012,minnesota-twins,oakland-athletics,-57.26%,134,-134,146,-169,12,35,$100,$146.0,$0
8-21-2012,pittsburgh-pirates,san-diego-padres,55.52%,-125,125,-131,112,6,13
,,,,,,,,,,$1100,$412.0,37.45454545454546%,$300,$258.0,86.0%
,,,,,,,,,,,,,,,
8-22-2012,miami-marlins,arizona-diamondbacks,-51.83%,108,-108,148,-166,40,58,$100,$148.0,$0
8-22-2012,atlanta-braves,washington-nationals,-53.72%,116,-116,-109,-107,25,9,$100,$93.45794392523364,$0
8-22-2012,baltimore-orioles,texas-rangers,-55.1%,123,-123,177,-208,54,85,$100,$177.0,$0,$100,$177.0,$0
8-22-2012,los-angeles-angels,boston-red-sox,50.23%,-101,101,-126,108,25,7,$100,$108.0,$0
8-22-2012,chicago-cubs,milwaukee-brewers,-64.53%,182,-182,194,-232,12,50,$100,$194.0,$0
8-22-2012,new-york-yankees,chicago-white-sox,50.35%,-101,101,106,-125,7,26,$100,$106.0,$0
8-22-2012,cincinnati-reds,philadelphia-phillies,57.22%,-134,134,-106,-111,28,45,$100,$94.33962264150944,$194.33962264150944
8-22-2012,cleveland-indians,seattle-mariners,-62.32%,165,-165,108,-126,57,39,$100,$79.36507936507937,$179.36507936507937
8-22-2012,colorado-rockies,new-york-mets,50.21%,-101,101,144,-169,45,70,$100,$144.0,$244.0,$100,$144.0,$244.0
8-22-2012,toronto-blue-jays,detroit-tigers,-56.78%,131,-131,250,-303,119,172,$100,$250.0,$0,$100,$250.0,$0
8-22-2012,kansas-city-royals,tampa-bay-rays,-56.01%,127,-127,167,-196,40,69,$100,$167.0,$0
8-22-2012,san-francisco-giants,los-angeles-dodgers,52.86%,-112,112,-106,-111,6,23,$100,$94.33962264150944,$194.33962264150944
8-22-2012,minnesota-twins,oakland-athletics,-57.58%,136,-136,150,-178,14,42,$100,$150.0,$0
8-22-2012,pittsburgh-pirates,san-diego-padres,55.2%,-123,123,-158,140,35,17,$100,$140.0,$240.0
,,,,,,,,,,$1400,$-347.95567535190185,-24.85397681085013%,$300,$-56.0,-18.666666666666668%
,,,,,,,,,,,,,,,
8-23-2012,atlanta-braves,san-francisco-giants,50.03%,-100,100,-125,106,25,6,$100,$106.0,$206.0
8-23-2012,los-angeles-angels,boston-red-sox,52.5%,-111,111,-114,-102,3,13
8-23-2012,cincinnati-reds,philadelphia-phillies,57.44%,-135,135,-104,-114,31,49,$100,$96.15384615384615,$0
8-23-2012,colorado-rockies,new-york-mets,56.54%,-130,130,135,-158,65,88,$100,$135.0,$235.0,$100,$135.0,$235.0
8-23-2012,toronto-blue-jays,detroit-tigers,-57.15%,133,-133,250,-303,117,170,$100,$250.0,$0,$100,$250.0,$0
8-23-2012,minnesota-twins,texas-rangers,-59.98%,150,-150,152,-178,2,28,$100,$152.0,$0
8-23-2012,oakland-athletics,tampa-bay-rays,-51.9%,108,-108,163,-192,55,84,$100,$163.0,$0,$100,$163.0,$0
,,,,,,,,,,$600,$-159.0,-26.5%,$300,$-65.0,-21.666666666666668%
,,,,,,,,,,,,,,,
8-24-2012,san-diego-padres,arizona-diamondbacks,-56.02%,127,-127,160,-185,33,58,$100,$160.0,$260.0
8-24-2012,atlanta-braves,san-francisco-giants,-52.5%,111,-111,110,-128,1,17
8-24-2012,toronto-blue-jays,baltimore-orioles,-57.06%,133,-133,-107,-108,40,25,$100,$92.59259259259258,$192.59259259259258
8-24-2012,kansas-city-royals,boston-red-sox,-50.18%,101,-101,167,-196,66,95,$100,$167.0,$0,$100,$167.0,$0
8-24-2012,colorado-rockies,chicago-cubs,51.42%,-106,106,140,-161,46,67,$100,$140.0,$0,$100,$140.0,$0
8-24-2012,seattle-mariners,chicago-white-sox,-55.17%,123,-123,154,-178,31,55,$100,$154.0,$0
8-24-2012,new-york-yankees,cleveland-indians,59.98%,-150,150,-243,208,93,58,$100,$208.0,$0,$100,$208.0,$0
8-24-2012,los-angeles-angels,detroit-tigers,-52.55%,111,-111,-106,-106,17,5,$100,$94.33962264150944,$0
8-24-2012,houston-astros,new-york-mets,-60.17%,151,-151,199,-238,48,87,$100,$199.0,$299.0,$100,$199.0,$299.0
8-24-2012,miami-marlins,los-angeles-dodgers,-56.6%,130,-130,196,-232,66,102,$100,$196.0,$0,$100,$196.0,$0
8-24-2012,milwaukee-brewers,pittsburgh-pirates,-58.26%,140,-140,100,-116,40,24,$100,$86.20689655172414,$0
8-24-2012,minnesota-twins,texas-rangers,-60.22%,151,-151,213,-250,62,99,$100,$213.0,$0,$100,$213.0,$0
8-24-2012,oakland-athletics,tampa-bay-rays,-53.09%,113,-113,166,-192,53,79,$100,$166.0,$266.0,$100,$166.0,$266.0
8-24-2012,washington-nationals,philadelphia-phillies,58.9%,-143,143,-105,-111,38,54,$100,$95.23809523809524,$0
,,,,,,,,,,$1300,$-282.4074074074074,-21.723646723646723%,$700,$-135.0,-19.28571428571429%
,,,,,,,,,,,,,,,
8-25-2012,san-diego-padres,arizona-diamondbacks,-55.27%,124,-124,152,-175,28,51,$100,$152.0,$252.0
8-25-2012,atlanta-braves,san-francisco-giants,-52.87%,112,-112,143,-166,31,54,$100,$143.0,$243.0
8-25-2012,toronto-blue-jays,baltimore-orioles,-57.48%,135,-135,-106,-109,41,26,$100,$91.74311926605503,$191.74311926605503
8-25-2012,kansas-city-royals,boston-red-sox,-50.6%,102,-102,-107,-105,9,3
8-25-2012,colorado-rockies,chicago-cubs,-50.48%,102,-102,104,-120,2,18,$100,$104.0,$204.0
8-25-2012,seattle-mariners,chicago-white-sox,-55.97%,127,-127,154,-178,27,51,$100,$154.0,$0
8-25-2012,new-york-yankees,cleveland-indians,60.2%,-151,151,-181,154,30,3,$100,$154.0,$254.0
8-25-2012,los-angeles-angels,detroit-tigers,-50.2%,101,-101,-105,-111,6,10
8-25-2012,houston-astros,new-york-mets,-59.88%,149,-149,263,-312,114,163,$100,$263.0,$0,$100,$263.0,$0
8-25-2012,miami-marlins,los-angeles-dodgers,-57.12%,133,-133,175,-204,42,71,$100,$175.0,$0
8-25-2012,milwaukee-brewers,pittsburgh-pirates,-57.79%,137,-137,110,-128,27,9,$100,$78.125,$178.125
8-25-2012,minnesota-twins,texas-rangers,-61.07%,157,-157,187,-222,30,65,$100,$187.0,$0
8-25-2012,oakland-athletics,tampa-bay-rays,-51.98%,108,-108,134,-156,26,48,$100,$134.0,$234.0
8-25-2012,washington-nationals,philadelphia-phillies,58.35%,-140,140,-105,-111,35,51,$100,$95.23809523809524,$0
,,,,,,,,,,$1200,$356.86811926605515,29.739009938837928%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
8-26-2012,san-diego-padres,arizona-diamondbacks,-54.4%,119,-119,140,-156,21,37,$100,$140.0,$240.0
8-26-2012,atlanta-braves,san-francisco-giants,-52.88%,112,-112,-103,-112,15,0
8-26-2012,chicago-white-sox,baltimore-orioles,52.19%,-109,109,100,-117,9,26,$100,$100.0,$0
8-26-2012,kansas-city-royals,boston-red-sox,-50.48%,102,-102,125,-144,23,42,$100,$125.0,$0
8-26-2012,colorado-rockies,chicago-cubs,50.64%,-103,103,-109,-106,6,9
8-26-2012,seattle-mariners,chicago-white-sox,-56.47%,130,-130,137,-158,7,28,$100,$137.0,$0
8-26-2012,new-york-yankees,cleveland-indians,59.95%,-150,150,-153,134,3,16
8-26-2012,los-angeles-angels,detroit-tigers,-52.68%,111,-111,121,-140,10,29,$100,$121.0,$0
8-26-2012,houston-astros,new-york-mets,-60.15%,151,-151,133,-153,18,2
8-26-2012,miami-marlins,los-angeles-dodgers,-57.68%,136,-136,145,-166,9,30,$100,$145.0,$245.0
8-26-2012,milwaukee-brewers,pittsburgh-pirates,-58.26%,140,-140,117,-135,23,5,$100,$74.07407407407408,$0
8-26-2012,minnesota-twins,texas-rangers,-63.98%,178,-178,194,-227,16,49,$100,$194.0,$294.0
8-26-2012,washington-nationals,philadelphia-phillies,58.0%,-138,138,102,-119,40,57,$100,$102.0,$0
8-26-2012,toronto-blue-jays,new-york-yankees,-59.86%,149,-149,223,-263,74,114,$100,$223.0,$323.0,$100,$223.0,$323.0
,,,,,,,,,,$1000,$102.0,10.2%,$100,$223.0,223.0%
,,,,,,,,,,,,,,,
8-27-2012,cincinnati-reds,arizona-diamondbacks,55.3%,-124,124,-101,-114,23,38,$100,$99.00990099009901,$199.00990099009903
8-27-2012,atlanta-braves,san-diego-padres,57.74%,-137,137,-144,125,7,12
8-27-2012,kansas-city-royals,boston-red-sox,-53.3%,114,-114,100,-116,14,2
8-27-2012,milwaukee-brewers,chicago-cubs,-51.11%,105,-105,-129,112,34,17,$100,$112.00000000000001,$0
8-27-2012,chicago-white-sox,baltimore-orioles,-54.1%,118,-118,100,-117,18,1,$100,$85.47008547008548,$185.47008547008548
